Province/Territory,Program Stream,Employer,Address,Occupation,Incorporate Status,Approved LMIAs,Approved Positions
Nova Scotia,   Low Wage,DB Embroidery Solutions,"Dartmouth, NS B2W 3T9","9442-Weavers, knitters and other fabric making occupations",Unknown,1,1
Nova Scotia,   Low Wage,DC Ventures Inc.,"Dartmouth, NS B2W 3E6",6311-Food service supervisors,Unknown,3,5
Nova Scotia,   Low Wage,Doraku Foods LTD,"Dartmouth, NS B2W 2L7",6322-Cooks,Unknown,1,1
Nova Scotia,   Low Wage,Down East Hospitality Incorporated,"Dartmouth, NS B2Y 1N7","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,9
Nova Scotia,   Low Wage,Dragon Ebikes Ltd.,"Halifax, NS B3K 3B4",6211-Retail sales supervisors,Unknown,1,1
Nova Scotia,   Low Wage,East Coast Wild Blueberry Limited,"Great Village, NS B0M 1L0","9619-Other labourers in processing, manufacturing and utilities",Unknown,2,26
Nova Scotia,   Low Wage,EBENEZER153 INC,"BEDFORD, NS B4A 3Z5",6322-Cooks,Unknown,1,2
Nova Scotia,   Low Wage,Fisher Direct LTD,"Shelburne County, NS B0W 3B0",9618-Labourers in fish and seafood processing,Unknown,1,4
Nova Scotia,   Low Wage,Fishermen's Premium Atlantic Lobster Inc.,"North East Point, NS B0W 2P0",9618-Labourers in fish and seafood processing,Unknown,1,4
Nova Scotia,   Low Wage,Fox Harb'r Development,"Fox Harbour, NS B0K 1Y0",6322-Cooks,Unknown,1,4
Nova Scotia,   Low Wage,Fox Harb'r Development,"Fox Harbour, NS B0K 1Y0",6513-Food and beverage servers,Unknown,1,4
Nova Scotia,   Low Wage,Fox Harb'r Development,"Fox Harbour, NS B0K 1Y0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,4
Nova Scotia,   Low Wage,Fox Harb'r Development,"Fox Harbour, NS B0K 1Y0",6731-Light duty cleaners,Unknown,1,4
Nova Scotia,   Low Wage,Fox Harb'r Development,"Fox Harbour, NS B0K 1Y0",8612-Landscaping and grounds maintenance labourers,Unknown,1,4
Nova Scotia,   Low Wage,Fusion Foods Hfx Inc.,"Halifax, NS B3M 2K1",6322-Cooks,Unknown,1,2
Nova Scotia,   Low Wage,G.B.J. FOOD SERVICES LIMITED,"New Glasgow, NS B2H 2J8",6311-Food service supervisors,Unknown,1,1
Nova Scotia,   Low Wage,G.B.J. FOOD SERVICES LIMITED,"New Glasgow, NS B2H 2J8","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,4
Nova Scotia,   Low Wage,Global Fine Foods Limited,"Windsor, NS B0N 2T0",6311-Food service supervisors,Unknown,1,2
Nova Scotia,   Low Wage,GOGA ATLANTIC INC,"STEWIACKE, NS B0N 2J0",6322-Cooks,Unknown,1,1
Nova Scotia,   Low Wage,HABANEROS MODERN TACO BAR LTD.,"Dartmouth, NS B3B 1B5","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Nova Scotia,   Low Wage,HALLS HARBOUR RESTAURANT & GIFT SHOP LTD.,"Centreville, NS B0P 1J0",6322-Cooks,Unknown,1,4
Nova Scotia,   Low Wage,Hotel N.S. Ownership Limited Partnership,"Halifax, NS B3H 2P6",6731-Light duty cleaners,Unknown,1,5
Nova Scotia,   Low Wage,It Takes a Village Inc.,"Halifax, NS B3S 1P9",4214-Early childhood educators and assistants,Unknown,1,1
Nova Scotia,   Low Wage,J.M.P Sayles Holdings Inc.,"Windsor, NS B0N 2T0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,5
Nova Scotia,   Low Wage,John Ross & Sons Ltd.,"Halifax, NS B3S 1B3",7452-Material handlers,Unknown,1,17
Nova Scotia,   Low Wage,KING KONG CLEANING SERVICES,"Halifax, NS B3M 3J3",6731-Light duty cleaners,Unknown,1,1
Nova Scotia,   Low Wage,Let’s Ko Restaurant Inc,"Bedford, NS B4A 0C1",6322-Cooks,Unknown,1,2
Nova Scotia,   Low Wage,M.J.N.J Investments Ltd,"Lunenburg, NS B0J 2C0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,2,9
Nova Scotia,   Low Wage,Madhav Food Inc.,"Dartmouth, NS B2W 3T8",0631-Restaurant and food service managers,Unknown,1,1
Nova Scotia,   Low Wage,Madhav Food Inc.,"Dartmouth, NS B2W 3T8",6322-Cooks,Unknown,1,2
Nova Scotia,   Low Wage,Mandox Inc.,"Annapolis Royal, NS B0S 1A0",6322-Cooks,Unknown,1,2
Nova Scotia,   Low Wage,MCLEAN'S SERVICE CENTER LIMITED,"Newport, NS B0N 2A0",6211-Retail sales supervisors,Unknown,2,5
Nova Scotia,   Low Wage,MCLEAN'S SERVICE CENTER LIMITED,"Newport, NS B0N 2A0",6421-Retail salespersons,Unknown,1,2
Nova Scotia,   Low Wage,Middle Eats Lebanese Cuisine Ltd,"Lower Sackville, NS B4E 1S1",6322-Cooks,Unknown,1,2
Nova Scotia,   Low Wage,Monastery PC Limited,"Monastery, NS B0H 1W0",6611-Cashiers,Unknown,1,2
Nova Scotia,   Low Wage,naan n curry Restaurant LTD,"Halifax, NS B3L 4N2",6322-Cooks,Unknown,1,1
Nova Scotia,   Low Wage,New Minas Subway Ltd.,"New Minas, NS B4N 3E6","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Nova Scotia,   Low Wage,Northeast Nutrition Inc,"Truro, NS B2N 6X8","9461-Process control and machine operators, food, beverage and associated products processing",Unknown,1,8
Nova Scotia,   Low Wage,Ocean Pride Fisheries Ltd.,"Lower Wedgeport, NS B0W 2B0",9618-Labourers in fish and seafood processing,Unknown,1,22
Nova Scotia,   Low Wage,OCEANS EDGE SEAFOODS LTD.,"SALMON RIVER, NS B0W 2Y0",9618-Labourers in fish and seafood processing,Unknown,1,12
Nova Scotia,   Low Wage,Platinum Hospitality Inc,"Halifax, NS B3J 2A3",6322-Cooks,Unknown,1,4
Nova Scotia,   Low Wage,Quality Seafoods Limited,"Yarmouth, NS B5A 4B3",9618-Labourers in fish and seafood processing,Unknown,1,2
Nova Scotia,   Low Wage,R&G MacDonald Enterprises Ltd.,"Port Hawkesbury, NS B9A 2M4",0631-Restaurant and food service managers,Unknown,1,1
Nova Scotia,   Low Wage,R&G MacDonald Enterprises Ltd.,"Port Hawkesbury, NS B9A 2M4",6311-Food service supervisors,Unknown,3,4
Nova Scotia,   Low Wage,Royal Environmental Inc.,"Bedford, NS B4A 3Z2",7621-Public works and maintenance labourers,Corporation,1,15
Nova Scotia,   Low Wage,Salt Shaker Deli Ltd,"Lunenburg, NS B0J 2C0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Nova Scotia,   Low Wage,Scotia Curry LTD.,"Hubbards, NS B0J 1T0",6322-Cooks,Unknown,1,2
Nova Scotia,   Low Wage,Sea Crest Fisheries Ltd,"Comeauville, NS B0W 2Z0",9463-Fish and seafood plant workers,Unknown,1,100
Nova Scotia,   Low Wage,Sea Crest Fisheries Ltd,"Comeauville, NS B0W 2Z0",9618-Labourers in fish and seafood processing,Unknown,1,10
Nova Scotia,   Low Wage,Sherlock Clothing Limited,"Halifax, NS B3S 0G4",7452-Material handlers,Unknown,1,2
Nova Scotia,   Low Wage,Sobeys Capital Incorporée,"Stellarton, NS B0K 1S0","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,1
Nova Scotia,   Low Wage,Sobeys Inc.,"Stellarton, NS B0K 0A2",6211-Retail sales supervisors,Unknown,1,1
Nova Scotia,   Low Wage,Sobeys Inc.,"Stellarton, NS B0K 0A2","9462-Industrial butchers and meat cutters, poultry preparers and related workers",Unknown,1,1
Nova Scotia,   Low Wage,Song's Korean Restaurant,"Halifax, NS B3L 1A4",6322-Cooks,Unknown,1,1
Nova Scotia,   Low Wage,Springfield Hotels (Halifax) Incorporated,"Enfield, NS B2T 0A2",6731-Light duty cleaners,Unknown,1,5
Nova Scotia,   Low Wage,Szechuan Restaurant Limited,"Bedford, NS B4A 4B5","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Nova Scotia,   Low Wage,TAKO SUSHI & RAMEN RESTAURANT LIMITED,"Bedford, NS B4A 0B8","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Nova Scotia,   Low Wage,The Popular Place Bakery Inc,"River Denys, NS B0E 2Y0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Nova Scotia,   Low Wage,The Port Bistro Inc,"Port Williams, NS B0P 1T0",6322-Cooks,Unknown,1,2
Nova Scotia,   Low Wage,Tomcat Holdings Ltd.,"Upper Tantallon, NS B3Z 4R2","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,5
Nova Scotia,   Low Wage,Vale Packaging Ltd.,"Hubbards, NS B0J 1T0",9422-Plastics processing machine operators,Unknown,1,3
Nova Scotia,   Low Wage,Valley Flaxflour Limited,"Middleton,, NS B0S 1P0","9617-Labourers in food, beverage and associated products processing",Unknown,1,3
Nova Scotia,   Low Wage,Victoria Co-operative Fisheries Ltd.,"Neil's Harbour, NS B0C 1N0",9463-Fish and seafood plant workers,Unknown,1,24
Nova Scotia,   Low Wage,WOW! Food Systems Incorporated,"Truro, NS B2N 6M5",6322-Cooks,Unknown,1,1
Nova Scotia,  Primary Agriculture,Archibald Dairy Inc,"NewTown, Guysborough County, NS B2H 5C8","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1,2
Nova Scotia,  Primary Agriculture,Atlantic Poultry Incorporated,"Port Williams, NS B0P 1T0",0821-Managers in agriculture,Corporation,1,1
Nova Scotia,  Primary Agriculture,Atlantic Poultry Incorporated,"Port Williams, NS B0P 1T0",8431-General farm workers,Corporation,1,5
Nova Scotia,  Primary Agriculture,Barteaux Farms Ltd,"Moschelle, NS B0S 1A0",8431-General farm workers,Corporation,1,8
Nova Scotia,  Primary Agriculture,"Basinview Farms,LTD.","Canning, NS B0P 1H0",8431-General farm workers,Unknown,1,11
Nova Scotia,  Primary Agriculture,Birchleigh Farms LTD.,"Berwick, NS B0P 1E0",8431-General farm workers,Unknown,1,9
Nova Scotia,  Primary Agriculture,Black Avon Farms Ltd,"Antigonish, NS B0H 1R0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,2,4
Nova Scotia,  Primary Agriculture,Bragg Lumber Company,"Collingwood, NS B0M 1P0",8431-General farm workers,Unknown,2,10
Nova Scotia,  Primary Agriculture,Canard Orchards Ltd,"Centreville, NS B0P 1J0",8431-General farm workers,Unknown,1,22
Nova Scotia,  Primary Agriculture,CAP Farms Inc,"Grafton, NS B0P 1V0",8431-General farm workers,Unknown,2,4
Nova Scotia,  Primary Agriculture,Charles Keddy Farms Limited,"Lakeville, NS B4N 3V7",8431-General farm workers,Unknown,2,42
Nova Scotia,  Primary Agriculture,D & M Lightfoot Farms Ltd,"Wolfvllle, NS B4P  2S",8431-General farm workers,Corporation,1,8
Nova Scotia,  Primary Agriculture,DeLong Farm Products Limited,"New Germany, NS B0R 1E0",8432-Nursery and greenhouse workers,Unknown,1,20
Nova Scotia,  Primary Agriculture,Eco Ponds Organics,"Lockhartville, NS B0P 1P0",8431-General farm workers,Unknown,1,4
Nova Scotia,  Primary Agriculture,Eisses Farms Ltd,"Northville, NS B0P 1J0",8431-General farm workers,Unknown,1,18
Nova Scotia,  Primary Agriculture,Elmridge Farm Ltd,"RR2 Centreville, NS B0P 1J0",8431-General farm workers,Unknown,2,8
Nova Scotia,  Primary Agriculture,Eyking Brothers Farm Ltd,"Millville, NS B1Y 2E2",8431-General farm workers,Unknown,1,3
Nova Scotia,  Primary Agriculture,Forest Hills Farms Ltd,"Great Village, NS B0M 1L0",8431-General farm workers,Unknown,1,18
Nova Scotia,  Primary Agriculture,G & C Hughes Enterprises Limited,"New Ross, NS B0J 2M0",8432-Nursery and greenhouse workers,Unknown,1,40
Nova Scotia,  Primary Agriculture,G.A.R. Tree Farms Ltd,"Barss Corner, NS B0R 1A0",8432-Nursery and greenhouse workers,Unknown,1,10
Nova Scotia,  Primary Agriculture,Gouchers Farm And Market Limited,"Kingston, NS B0P 1R0",8431-General farm workers,Unknown,1,12
Nova Scotia,  Primary Agriculture,High Point Orchards LTD.,"Kentville, NS B4N 3V7",8431-General farm workers,Unknown,2,30
Nova Scotia,  Primary Agriculture,Indian Garden Farms,"Hebbville, NS B4V 9E6",8431-General farm workers,Unknown,1,4
Nova Scotia,  Primary Agriculture,J & M Reeves Christmas Greens Limited,"New Ross, NS B0J 2M0",8432-Nursery and greenhouse workers,Unknown,1,4
Nova Scotia,  Primary Agriculture,Kilany Farms Ltd.,"Port Williams, NS B0P 1T0",8431-General farm workers,Unknown,1,4
Nova Scotia,  Primary Agriculture,Kimberlee Farms,"Centreville, NS B0P 1J0",8431-General farm workers,Unknown,1,11
Nova Scotia,  Primary Agriculture,M. KEDDY FARM & FOREST LTD.,"New Ross, NS B0J 2M0",8432-Nursery and greenhouse workers,Unknown,1,6
Nova Scotia,  Primary Agriculture,Melvin Farms Limited,"Canning, NS B0P 1H0",8431-General farm workers,Unknown,3,28
Nova Scotia,  Primary Agriculture,Northridge Farms N.S. Limited,"Aylesford, NS B0P 1C0",8431-General farm workers,Unknown,1,6
Nova Scotia,  Primary Agriculture,Oostdale Farm,"Antigonish, NS B2G 2J1","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1,1
Nova Scotia,  Primary Agriculture,Oxford Berry Farm,"Oxford, NS B0M 1P0",8431-General farm workers,Unknown,1,18
Nova Scotia,  Primary Agriculture,Perfect Berries Ltd.,"Berwick, NS B0P 1E0",8431-General farm workers,Unknown,3,17
Nova Scotia,  Primary Agriculture,Power Farms Inc.,"Canning, NS B0P 1H0",8431-General farm workers,Unknown,1,10
Nova Scotia,  Primary Agriculture,Randsland Farms Inc,"Canning, NS B0P 1H0",8431-General farm workers,Unknown,3,37
Nova Scotia,  Primary Agriculture,River Breeze Farm Limited,"Upper Onslow, NS B6L 6Y3",8431-General farm workers,Unknown,1,6
Nova Scotia,  Primary Agriculture,Sanhaven Farms Ltd,"Antigonish, NS B2G 2K9","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1,2
Nova Scotia,  Primary Agriculture,Sarsfield Farms Incorporated,"Kentville, NS B4N 3V7",8431-General farm workers,Unknown,4,26
Nova Scotia,  Primary Agriculture,Sawler Gardens Ltd.,"Somerset, NS B0P 1E0",8431-General farm workers,Unknown,1,8
Nova Scotia,  Primary Agriculture,Scothorn Farms Ltd,"Hardwood Lands, NS B0N 1Y0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,2,5
Nova Scotia,  Primary Agriculture,Skips General Maintenance,"wolfville, NS B4P 2R3",8431-General farm workers,Unknown,1,4
Nova Scotia,  Primary Agriculture,Stirlings Mountainside Farms 2017 Ltd,"Centreville, NS B0P 1J0",8431-General farm workers,Unknown,1,24
Nova Scotia,  Primary Agriculture,T. E. Boyle Farm & Forestry Limited,"Antigonish County, NS B0H 1A0",8431-General farm workers,Unknown,1,5
Nova Scotia,  Primary Agriculture,T.K. Palmer & Sons Contracting Inc.,"Greenwood, NS B0P 1R0",8431-General farm workers,Unknown,1,5
Nova Scotia,  Primary Agriculture,Vermeulen Farms Limited,"Canning, NS B0P 1H0",8431-General farm workers,Unknown,2,72
Nova Scotia,  Primary Agriculture,Vital Berry Farms,"Sheffield Mills, NS B0P 1J0",8431-General farm workers,Unknown,2,30
Nova Scotia,  Primary Agriculture,Walsh Farms Inc.,"Rockland, NS B0P 1E0",8431-General farm workers,Corporation,1,12
Nova Scotia,  Primary Agriculture,Webster Farms Limited,"Cambridge, NS B0P 1G0",8431-General farm workers,Unknown,2,36
Nova Scotia,  Primary Agriculture,Wildroot Farm Limited,"Waterville, NS B0P 1V0",8431-General farm workers,Unknown,1,4
Nova Scotia,  Primary Agriculture,Wohlgemuth Farms Ltd.,"Aylesford, NS B0P 1C0",8431-General farm workers,Unknown,1,1
Nova Scotia, Global Talent Stream,ADM Systems Engineering Ltd.,"Bedford, NS B4A 0C1",2147-Computer engineers (except software engineers and designers),Unknown,1,1
Nova Scotia, Global Talent Stream,Daxsonics Ultrasound Inc.,"Halifax, NS B3H 0A2",2147-Computer engineers (except software engineers and designers),Unknown,1,1
Nova Scotia, Global Talent Stream,DeNova Inc.,"Halifax, NS B3K  1S",2121-Biologists and related scientists,Corporation,1,1
Nova Scotia, Global Talent Stream,Emera Energy Incorporated,"Halifax, NS B3J  1A",2171-Information systems analysts and consultants,Corporation,1,1
Nova Scotia, Global Talent Stream,Eyeread Inc.,"Halifax, NS B3K 3A9","5131-Producers, directors, choreographers and related occupations",Unknown,1,1
Nova Scotia, Global Talent Stream,Marinus Services ULC,"Halifax, NS B3L  2C",0213-Computer and information systems managers,Corporation,3,3
Nova Scotia, Global Talent Stream,Marinus Services ULC,"Halifax, NS B3L  2C",2171-Information systems analysts and consultants,Corporation,3,3
Nova Scotia, Global Talent Stream,Modest Tree Media Inc,"Halifax, NS B3K 2R6",2173-Software engineers and designers,Unknown,1,1
Nova Scotia, Global Talent Stream,Nova Scotia Power Inc.,"Halifax, NS B3J 3S8",2171-Information systems analysts and consultants,Unknown,1,1
Nova Scotia, Global Talent Stream,Rayleigh Solar Tech Inc.,"Dartmouth, NS B2Y 4M9",2111-Physicists and astronomers,Corporation,1,1
Nova Scotia, Global Talent Stream,ResMed Halifax ULC,"Halifax, NS B3S 0H1",0213-Computer and information systems managers,Corporation,1,1
Nova Scotia, Global Talent Stream,Ubisoft Entertainment Inc.,"Halifax, NS B3J 3R5","5131-Producers, directors, choreographers and related occupations",Unknown,1,1
New Brunswick,    High Wage,707205 N.B. LTD.,"Saint John, NB E2J 3W9",2282-User support technicians,Unknown,1,1
New Brunswick,    High Wage,A.P. Concrete Fredericton  Inc.,"Richibucto Road, NB E3A 9X5","9414-Concrete, clay and stone forming operators",Unknown,1,4
New Brunswick,    High Wage,A.R. Rietzel Landscaping Ltd.,"Lutes Mountain, NB E1G 2T5",7511-Transport truck drivers,Unknown,1,1
New Brunswick,    High Wage,Benchmark Fabricators Inc.,"Moncton, NB E1H 0E2",9417-Machining tool operators,Unknown,1,2
New Brunswick,    High Wage,Birch Hill Construction Ltd.,"Moncton, NB E1C 9T2",7521-Heavy equipment operators (except crane),Unknown,1,6
New Brunswick,    High Wage,Clad-Tech Inc.,"Dieppe, NB E1A 0Z7",7271-Carpenters,Unknown,2,16
New Brunswick,    High Wage,ELEPHANT TRANSPORT INC,"Scoudouc, NB E4P 1A9",7511-Transport truck drivers,Unknown,1,2
New Brunswick,    High Wage,Forest Protection Limited,"Lincoln, NB E3B 7E6","2271-Air pilots, flight engineers and flying instructors",Unknown,2,2
New Brunswick,    High Wage,Greenhaven Management Inc.,"Moncton, NB E1G 2K2",7511-Transport truck drivers,Unknown,1,5
New Brunswick,    High Wage,Horizon Health Network,"Miramichi, NB E1V 3G5",3111-Specialist physicians,Unknown,3,4
New Brunswick,    High Wage,Horizon Health Network,"Miramichi, NB E1V 3G5",3112-General practitioners and family physicians,Unknown,1,1
New Brunswick,    High Wage,"J.D. Irving, Limited - Woodlands Division","Saint John, NB E2L 4Z2",8241-Logging machinery operators,Unknown,2,50
New Brunswick,    High Wage,"J.D. Irving, Limited - Woodlands Division","Saint John, NB E2L 4Z2",8422-Silviculture and forestry workers,Unknown,1,25
New Brunswick,    High Wage,Jayprabhu Hospitality Inc.,"St Andrews, NB E5B 1A3","6313-Accommodation, travel, tourism and related services supervisors",Unknown,1,1
New Brunswick,    High Wage,Jayprabhu Hospitality Inc.,"St Andrews, NB E5B 1A3",7241-Electricians (except industrial and power system),Unknown,1,1
New Brunswick,    High Wage,JPS Trucking Ltd,"Northampton, NB E7N 1E4",7511-Transport truck drivers,Unknown,1,6
New Brunswick,    High Wage,Leachmans Plumbing & Heating Ltd.,"Fredericton, NB E3A 3X9","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,1
New Brunswick,    High Wage,M.R.Enterprises Ltd.,"Richibucto Road, NB E3A 6X7",1525-Dispatchers,Unknown,1,1
New Brunswick,    High Wage,Murray Enterprises Ltd.,"Sussex Corner, NB E4E 2Y5",7511-Transport truck drivers,Unknown,1,2
New Brunswick,    High Wage,Neko Bobatee Inc.,"Fredericton, NB E3B 6J6",0631-Restaurant and food service managers,Corporation,1,1
New Brunswick,    High Wage,PRAMUKH96 INC.,"RENOUS, NB E9E 2E4",0114-Other administrative services managers,Unknown,1,1
New Brunswick,    High Wage,Simpson's Truck & Tractor Parts Ltd,"Saint John, NB E2M 0H4","9211-Supervisors, mineral and metal processing",Unknown,1,1
New Brunswick,    High Wage,SWAN INTERNATIONAL HOLDINGS LTD.,"SAINT JOHN, NB E2J 1C7","0124-Advertising, marketing and public relations managers",Unknown,1,1
