Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Approuvés
,,,,5225-Techniciens en enregistrement audio et vidéo,1
,,,,5241-Designers graphiques et illustrateurs,1
,,Domtar Inc.,"Montreal, QC H3A 1L6","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",1
,,Dynapompe Inc.,"Montréal, QC H4P 1R3",1222-Adjoints de direction,1
,,EBC INC,"Montréal, QC H3C 3X6",2132-Ingénieurs mécaniciens,1
,,Ecole Polytechnique de Montréal,"Montréal, QC H3C 3A7",4011-Professeurs et chargés de cours au niveau universitaire,1
,,École Satyam De Hatha Yoga,"Montréal, QC H2Y 2M2","5254-Animateurs et responsables de programmes de sports, de loisirs et de conditionnement physique",1
,,EFFENTI INC.,"Québec, QC G1W 2K7",2174-Programmeurs et développeurs en médias interactifs,1
,,Element AI Inc.,"Montréal, QC H2W 2R2",2171-Analystes et consultants en informatique,1
,,,,2173-Ingénieurs et concepteurs en logiciel,1
,,Engie Services Inc.,"Montréal, QC H3A 1B9",2171-Analystes et consultants en informatique,1
,,Engrenages Spécialisés Inc.,"Richmond, QC J0B 2H0",7231-Machinistes et vérificateurs d'usinage et d'outillage,3
,,Enterprise Rent-A-Car Ltd,"Mont-Royal, QC H4T 1B1",1311-Techniciens en comptabilité et teneurs de livres,1
,,Entreprise SLIK Inc,"Lachine, QC H8S 3S5",2253-Technologues et techniciens en dessin,1
,,Équipements Lafontaine Inc.,"Lévis, QC G6V 7M5",7312-Mécaniciens d'équipement lourd,1
,,Estampro Inc,"St-Évariste, QC G0M 1S0",7237-Soudeurs et opérateurs de machines à souder et à braser,17
,,Ethica CRO Inc.,"Montreal, QC H4S 1Z6",0212-Directeurs des services d'architecture et de sciences,1
,,exp Services Inc.,"Montréal, QC H3A 3C8",2253-Technologues et techniciens en dessin,1
,,Expertus Technologies Inc,"Montréal, QC H3A 1V4",2174-Programmeurs et développeurs en médias interactifs,1
,,Express Logan Inc.,"Windsor, QC J1S 2Z7",7511-Conducteurs de camions de transport,6
,,Expressco Marketing inc.,"Montréal, QC H4Z 1H1",1222-Adjoints de direction,1
,,Fabrication Dalji Inc.,"Saint-Isidore, QC G0S 2S0",7237-Soudeurs et opérateurs de machines à souder et à braser,2
,,FACC Solutions Canada Inc,"St-Eustache, QC J7R 7G6",9534-Finisseurs et restaurateurs de meubles,1
,,Facilité Conseils et Solutions Inc.,"Montréal, QC H3B 2G2",2171-Analystes et consultants en informatique,1
,,,,2174-Programmeurs et développeurs en médias interactifs,2
,,Festival TransAmériques,"Montréal, QC H5B 1C3",5241-Designers graphiques et illustrateurs,1
,,FM Resto Design Inc,"Montréal, QC H3A 1S8",6322-Cuisiniers,1
,,Focus Micro Ondes Inc.,"Dollard-des-Ormeaux, QC H9B 3H7",6221-Spécialistes des ventes techniques - commerce de gros,1
,,Forest Énergie et Air Solutions Inc.,"Montréal, QC H1P 3H7",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,"François Thifault,notaire inc.","Québec, QC G1X 1T5",1242-Adjoints administratifs juridiques,1
,,Fujitsu Consulting (Canada) Inc.,"Québec, QC G2K 0B8",2171-Analystes et consultants en informatique,1
,,,,2174-Programmeurs et développeurs en médias interactifs,5
,,GAL AeroStaff Ltd.,"Vaudreuil-Dorion, QC J7V 5V5",2232-Technologues et techniciens en génie mécanique,1
,,GDG informatique et Gestion,"Québec, QC G1K 9C5",2171-Analystes et consultants en informatique,3
,,Gebo Cermex Canada Inc,"Laval, QC H7W 4V3",2232-Technologues et techniciens en génie mécanique,1
,,,,6221-Spécialistes des ventes techniques - commerce de gros,1
,,Gestion Castle Inc.,"Québec, QC G1K 3B1",0631-Directeurs de la restauration et des services alimentaires,1
,,Groupe Alithya Inc,"Montréal, QC H3B 5M2",2174-Programmeurs et développeurs en médias interactifs,2
,,,,6221-Spécialistes des ventes techniques - commerce de gros,1
,,Groupe Anderson Inc.,"Chesterville, QC G0P 1J0",2253-Technologues et techniciens en dessin,2
,,,,7333-Électromécaniciens,1
,,Groupe Askida inc.,"Montréal, QC H2Y 2P5",2173-Ingénieurs et concepteurs en logiciel,1
,,Groupe Atallah inc.,"Montréal, QC H2N 2E7",2175-Concepteurs et développeurs Web,1
,,,,"5232-Autres artistes de spectacle, n.c.a.",4
,,,,5241-Designers graphiques et illustrateurs,1
,,Groupe Dynamite inc,"Ville Mont-Royal, QC H4P 1M2","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
,,Groupe Éco Construction Inc.,"Montréal, QC H2G 2K5",1311-Techniciens en comptabilité et teneurs de livres,1
,,Groupe Fordia Inc.,"Dollard-des-Ormeaux, QC H9B 3G4",2212-Technologues et techniciens en géologie et en minéralogie,1
,,Groupe Gibo Inc.,"Saint-Pascal, QC G0L 3Y0",2233-Technologues et techniciens en génie industriel et en génie de fabrication,1
,,Groupe In-RGY Consultation Inc,"Montréal, QC H2Y 1Y3",2171-Analystes et consultants en informatique,1
,,GVGS Inc.,"Saint-Jérôme, QC J7Y 1S5",2283-Évaluateurs de systèmes informatiques,3
,,Hôpital Général Juif,"Montreal, QC H3T 1E2",1222-Adjoints de direction,1
,,,,2112-Chimistes,1
,,Hostellerie Baie Bleue Inc.,"Carleton, QC G0C 1J0",6322-Cuisiniers,1
,,Hôtel Chibougamau (156307 Canada inc),"Chibougamau, QC G8P 1N6",6322-Cuisiniers,1
,,Hôtel des Encans de Montréal Inc.,"Montreal, QC H4C 2R6",1241-Adjoints administratifs,1
,,Hutchinson Aéronautique & Industries Limitée,"Montréal, QC H1B 5M8",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,Index Web Marketing inc.,"Montreal, QC H2K 3T1","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,Industries Canatal Inc.,"Thetford Mines, QC G6G 6P6",2253-Technologues et techniciens en dessin,1
,,,,7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,Industries Rehau Inc,"Baie d'Urfé, QC H9X 3N9",2132-Ingénieurs mécaniciens,1
,,Infynia.com,"St-Laurent, QC H4T 1N6",2173-Ingénieurs et concepteurs en logiciel,1
,,Intergroupe Assurances Inc.,"Québec, QC G1V 4P1",1241-Adjoints administratifs,1
,,Ixtrom Group inc.,"Magog, QC J1X 2B3",2174-Programmeurs et développeurs en médias interactifs,1
,,Johnson Controls Canada LP,"Montréal, QC H4N 2L3",2232-Technologues et techniciens en génie mécanique,1
,,L-3 Communications MAPPS Inc,"Montreal, QC H4T 1G5","2148-Autres ingénieurs, n.c.a.",1
,,La Maison Simons,"Québec, QC G1R 3V9",5221-Photographes,1
,,,,"5232-Autres artistes de spectacle, n.c.a.",17
,,Labelium Canada Inc.,"Montreal, QC H3B 1A6","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,Lallemand Inc,"Montreal, QC H1W 2N8",6221-Spécialistes des ventes techniques - commerce de gros,1
,,Landr Audio Inc,"Montréal, QC H2T 1A8",1241-Adjoints administratifs,1
,,Larochelle Groupe Conseil Inc.,"Montréal, QC H3B 2N2",2171-Analystes et consultants en informatique,1
,,Le Valois Inc.,"Montréal, QC H2V 1E3",6321-Chefs,1
,,Léger Métrics Inc.,"Montréal, QC H2Y 2W8",2174-Programmeurs et développeurs en médias interactifs,1
,,Lemay Outillage Inc.,"Bonsecours, QC J0E 1H0",7231-Machinistes et vérificateurs d'usinage et d'outillage,3
,,Les Aciers J.P. Inc.,"La Reine, QC J0Z 2L0",2253-Technologues et techniciens en dessin,2
,,,,7237-Soudeurs et opérateurs de machines à souder et à braser,6
,,Les entreprises H.M. Métal Inc.,"Ste-Sophie-de-Lévrard, QC G0X 3C0",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,,,7237-Soudeurs et opérateurs de machines à souder et à braser,3
,,Les Équipements d'Érablière CDL inc.,"St-Lazare, QC G0R 3J0",7237-Soudeurs et opérateurs de machines à souder et à braser,9
,,Les Équipements Jocelyn Frenette Inc.,"Saint-Basile, QC G0A 3G0",1241-Adjoints administratifs,1
,,Les Industries de la Rive Sud Ltée,"Sainte-Croix, QC G0S 2H0",2174-Programmeurs et développeurs en médias interactifs,1
,,Les Industries Dorel Inc.,"Montreal, QC H3Z 2A4","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
,,Les industries et équipements Laliberté Ltée,"Sainte-Claire, QC G0R 2V0",7237-Soudeurs et opérateurs de machines à souder et à braser,2
,,Les industries G.E. Gilbert inc.,"Sherbrooke, QC J1L 1V9",7231-Machinistes et vérificateurs d'usinage et d'outillage,4
,,Les Industries Spectra Premium Inc.,"Boucherville, QC J4B 5Z5",7231-Machinistes et vérificateurs d'usinage et d'outillage,2
,,Les Produits Métalliques Roy,"St-François-Rivière-Sud, QC G0R 3A0",7237-Soudeurs et opérateurs de machines à souder et à braser,6
,,Les Services Agendize Inc.,"Montreal, QC H2W 1Y5","1123-Professionnels en publicité, en marketing et en relations publiques",1
,,Les Services Conseils Systématix Inc.,"Québec, QC G1V 4W2",2174-Programmeurs et développeurs en médias interactifs,1
,,Les Studios Moment Factory Inc.,"Montréal, QC H2V 4H8",5241-Designers graphiques et illustrateurs,2
,,Les Technologies Cloud Horizon Inc.,"Montréal, QC H4L 5G6",2174-Programmeurs et développeurs en médias interactifs,1
,,LG6 Inc.,"Brossard, QC J4W 1M2",2171-Analystes et consultants en informatique,1
,,Location NRJ Ltée,"Drummondville, QC J2C 7W1",7312-Mécaniciens d'équipement lourd,3
,,LOGICIEL LAVASOFT CANADA INC.,"Ville Saint-Laurent, QC H4A 2Z2",2173-Ingénieurs et concepteurs en logiciel,1
,,Logiciels Metrio Inc.,"Montréal, QC H2T 2N4",2175-Concepteurs et développeurs Web,1
,,Logiciels Tempo Inc.,"Montréal, QC H3B 2E3",2174-Programmeurs et développeurs en médias interactifs,1
,,Logistique DLVRD Inc.,"Montréal, QC H4C 1C1",1241-Adjoints administratifs,1
,,Lucion Média inc.,"Montréal, QC H2V 4E1","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Ludia inc,"Montréal, QC H2Y 2P5",2174-Programmeurs et développeurs en médias interactifs,1
,,,,5241-Designers graphiques et illustrateurs,2
,,Luxury Retreats International,"Montréal, QC H4E 1A8",0111-Directeurs financiers,1
,,,,"0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,Maison Bong (restaurant),"Montréal, QC H2Z 1J4",6322-Cuisiniers,1
,,Manac Inc.,"St-Georges de Beauce, QC G5Y 8G6",7237-Soudeurs et opérateurs de machines à souder et à braser,12
,,Management Savvy,"Hampstead, QC H3X 2Y2",1121-Professionnels en ressources humaines,1
,,MANOIR HOVEY (1985) INC.,"North Hatley, QC J0B 2C0",6321-Chefs,1
,,MANUFACTURE FRAMECO LTÉE,"St-Joseph-de-Beauce, QC G0S 2V0",7237-Soudeurs et opérateurs de machines à souder et à braser,2
,,Marcel Morissette Inc.,"Sainte-Claire, QC G0R 2V0",6221-Spécialistes des ventes techniques - commerce de gros,1
,,Marmen Inc.,"Trois-Rivières, QC G8T 8V8",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,Marusan Canada Inc.,"Montréal, QC H2Y 1V2",6321-Chefs,2
,,MBI Systèmes électriques inc.,"Granby, QC J2J 2M9",6221-Spécialistes des ventes techniques - commerce de gros,1
,,Meade Willis inc.,"Montréal, QC H4P 1W7","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,Métal Grenier Ltée,"Victoriaville, QC G6T 2H6",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,Milident Inc.,"Gatineau, QC J8Z 3G4",3223-Technologues et techniciens dentaires et auxiliaires dans les laboratoires dentaires,1
,,Mindbliss Inc.,"Montreal, QC H2W 1Y9",2174-Programmeurs et développeurs en médias interactifs,1
,,Mintz Global Screening inc.,"Montréal, QC H3C 1R4",1114-Autres agents financiers,1
,,Modasuite Inc.,"Montréal, QC H2T 1A8",5221-Photographes,1
,,Modern Concept d'Entretien Inc.,"Lasalle, QC H8R 3A4",2173-Ingénieurs et concepteurs en logiciel,1
,,Momentum Technologies inc.,"Québec, QC G2J 0B9",2174-Programmeurs et développeurs en médias interactifs,7
,,Montana Aventure Inc.,"Montreal, QC H2Y 1S5",6532-Guides d'activités récréatives et sportives de plein air,1
,,Morgan Stanley Canada Ltd,"Montréal, QC H3C 3S4",2171-Analystes et consultants en informatique,1
,,,,2173-Ingénieurs et concepteurs en logiciel,3
,,Mosaique Surface Inc.,"Montréal, QC H2N 1P4",1241-Adjoints administratifs,1
,,Nimonik inc.,"Montréal, QC H2T 3B2",2174-Programmeurs et développeurs en médias interactifs,1
,,Northforge Innovations Inc,"Gatineau, QC J8X 3H3",2173-Ingénieurs et concepteurs en logiciel,3
,,Oceanwide Canada Inc,"Montréal, QC H3Z 3B8",2175-Concepteurs et développeurs Web,1
,,Office d'Investissement des Régimes de Pension du secteur public,"Montréal, QC H3B 5E9",1112-Analystes financiers et analystes en placements,1
,,Olympus NDT Canada Inc,"Québec, QC G1P 0B3",2173-Ingénieurs et concepteurs en logiciel,1
,,ON Animation Studio Montreal Inc.,"Montréal, QC H3H 2K5",5241-Designers graphiques et illustrateurs,1
,,onepoint Canada Inc.,"Montreal, QC H3B 1K9",2174-Programmeurs et développeurs en médias interactifs,1
,,Opal-Rt Technologies Inc.,"Montréal, QC H3K 1G6",2171-Analystes et consultants en informatique,1
,,Optiplast 2012 inc.,"Saint-Lazare, QC G0R 3J0",2233-Technologues et techniciens en génie industriel et en génie de fabrication,1
,,Opti-Théra inc.,"Montréal, QC H3B 0E7",2121-Biologistes et personnel scientifique assimilé,1
,,P.L.U. Communications Inc.,"Montreal, QC H2Y 2M8",5241-Designers graphiques et illustrateurs,1
,,Papineau International S.E.C.,"Saint-Jérôme, QC J7Y 4C2",7511-Conducteurs de camions de transport,4
,,PCD Solutions Inc.,"Ville St-Laurent, QC H4T 1Z6",2171-Analystes et consultants en informatique,2
,,PCM Innovation Montréal Inc,"Montréal, QC H1B 5V1",2253-Technologues et techniciens en dessin,1
,,Pearl Studios Inc.,"Montreal, QC H2Y 1Z9",5241-Designers graphiques et illustrateurs,1
,,Plante & Associés Inc.,"Montréal, QC H3C 1M3",1122-Professionnels des services-conseils en gestion aux entreprises,1
,,Plastiques Moore Inc.,"Saint-Damien-de-Buckland, QC G0R 2Y0",2241-Technologues et techniciens en génie électronique et électrique,1
,,Pratt & Whitney Canada Corp.,"Longueuil, QC J4G 1A1",2132-Ingénieurs mécaniciens,1
,,Premier Tech Limitée,"Rivière-du-Loup, QC G5R 6C1",0212-Directeurs des services d'architecture et de sciences,1
,,,,2171-Analystes et consultants en informatique,1
,,Prime Focus Services Créatifs Montréal Inc.,"Montréal, QC H3K 1G6",2174-Programmeurs et développeurs en médias interactifs,1
,,Prince Logistics Services,"Montreal, QC H8R 1H3",7313-Mécaniciens en réfrigération et en climatisation,2
,,Processia Solutions Canada Inc.,"Laval, QC H7T 2Z5","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
,,Productions TMV inc.,"Montréal, QC H3J 1N5",2175-Concepteurs et développeurs Web,1
,,PRODUITS D'ACIER HASON INC. (LES),"Lanoraie, QC J0K 1E0",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,Pro-Metal Plus Inc,"Deschambault, QC G0A 1S0",2253-Technologues et techniciens en dessin,2
,,Propair Inc.,"Rouyn-Noranda, QC J9Y 0G1","2271-Pilotes, navigateurs et instructeurs de pilotage du transport aérien",1
,,Public Image Management,"Montreal, QC H3J 2V2","5232-Autres artistes de spectacle, n.c.a.",2
,,R3D Conseil Inc.,"Montréal, QC H3A 2E6",2174-Programmeurs et développeurs en médias interactifs,1
,,Rasakti inc.,"St-Germain-de-Grantham, QC J0C 1K0",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,Reitmans Canada Ltd,"Montréal, QC H3L 1Z2","5232-Autres artistes de spectacle, n.c.a.",14
,,Restaurant Normandie Inc,"Beauceville, QC G5X 1M4",6321-Chefs,1
,,Rhodewell Group Inc.,"Brossard, QC J4Y 2R2",6221-Spécialistes des ventes techniques - commerce de gros,1
,,Rodeo FX Inc.,"Montréal, QC H3C 6X4",5241-Designers graphiques et illustrateurs,2
,,Rolls Système inc.,"Montréal, QC H1P 1E1",6221-Spécialistes des ventes techniques - commerce de gros,1
,,Rotobec Inc.,"Sainte-Justine, QC G0R 1Y0",7237-Soudeurs et opérateurs de machines à souder et à braser,5
,,S.E.T. 47 INC,"Valcourt, QC J0E 2L0",7231-Machinistes et vérificateurs d'usinage et d'outillage,3
,,Saputo Inc.,"Montreal, QC H1P 1X8",2171-Analystes et consultants en informatique,1
,,Service Trans-West inc.,"Lachine, QC H8T 2X9",7511-Conducteurs de camions de transport,3
,,SERVICES TECHNOMINEX INC.,"Rouyn-Noranda, QC J9X 7B4",2113-Géoscientifiques et océanographes,1
,,Sesame Atwater inc.,"Montréal, QC H3J 2Z8",6321-Chefs,1
,,SG Montréal Centre de Solutions inc.,"Montréal, QC H3A 3M8",2171-Analystes et consultants en informatique,2
,,Shake Labs Inc.,"Montréal, QC H2X 0B3",2175-Concepteurs et développeurs Web,1
,,Sid Lee Inc.,"Montreal, QC H3C 2N6","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,SNC-Lavalin Inc.,"Montreal, QC H2Z 1Z3",0211-Directeurs des services de génie,1
,,Société Conseil Groupe LGS,"Québec, QC G1V 4K5",2171-Analystes et consultants en informatique,5
,,,,2173-Ingénieurs et concepteurs en logiciel,1
,,,,2174-Programmeurs et développeurs en médias interactifs,14
,,,,2175-Concepteurs et développeurs Web,1
,,Sogefi Engine Systems Canada Corp.,"Montréal, QC H1N 3V3",2171-Analystes et consultants en informatique,1
,,Soltron Services LP,"Montréal, QC H3A 1T5",5241-Designers graphiques et illustrateurs,1
,,Solution Multi Pub Canada Inc.,"Montréal, QC H1K 1A1",2175-Concepteurs et développeurs Web,1
,,SOUCY RIVALAIR INC.,"Drummondville, QC J2C 7R9",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,Soudure J. M. Chantal Inc.,"St-Agapit, QC G0S 1Z0",7237-Soudeurs et opérateurs de machines à souder et à braser,2
,,Studio Digital District (Canada) Inc,"Montréal, QC H3K 3G9",5241-Designers graphiques et illustrateurs,6
,,Studios Framestore Inc.,"Montréal, QC H2T 3B3",5241-Designers graphiques et illustrateurs,1
,,Sushi Palace Inc.,"Ville St-Laurent, QC H4L 5K8",6321-Chefs,1
,,Synechron Canada Inc.,"Montréal, QC H2Y 3M6",2171-Analystes et consultants en informatique,1
,,Systèmes Danfreight inc.,"Joliette, QC J6E 0L8",7511-Conducteurs de camions de transport,25
,,Systèmes d'Emballage Sécuritaire Nelmar Inc.,"Terrebonne, QC J6Y 0A2",2233-Technologues et techniciens en génie industriel et en génie de fabrication,1
,,,,9422-Opérateurs de machines de traitement des matières plastiques,1
,,Technologies Automat inc.,"Montréal, QC H2X 2T7",2173-Ingénieurs et concepteurs en logiciel,1
,,Technologies Plotly Inc.,"Montréal, QC H2T 2A3",2173-Ingénieurs et concepteurs en logiciel,1
,,,,2175-Concepteurs et développeurs Web,1
,,Tekna Plasma Systems Inc,"Sherbrooke, QC J1L 2T9",6221-Spécialistes des ventes techniques - commerce de gros,1
,,TELEDYNE DALSA SEMICONDUCTEUR,"Bromont, QC J2L 1S7",2132-Ingénieurs mécaniciens,1
,,,,6221-Spécialistes des ventes techniques - commerce de gros,1
,,Tema Solutions,"Montréal, QC H2S 2C8",2171-Analystes et consultants en informatique,1
,,Transat Tours Canada Inc.,"Montreal, QC H2X 4C2","1123-Professionnels en publicité, en marketing et en relations publiques",1
,,Transformateurs Delta Star Inc.,"St-Jean-sur-Richelieu, QC J2X 5V5",2132-Ingénieurs mécaniciens,1
