Province/Territory,"Program Stream",Employer,Address,Occupation,"Incorporate Status","Requested LMIAs","Requested Positions"
"British Columbia","Low Wage","Richmal Transport Ltd.","Mission, BC V4S 0B9","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1,1
"British Columbia","Low Wage","Robba da Matti Restaurant Gastown Inc.","Vancouver, BC V6A 1E7","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia","Low Wage","Royal Fade & Hair Studio  Ltd.","Surrey, BC V3S 1S8","6341-Hairstylists and barbers",Unknown,1,1
"British Columbia","Low Wage","Sadolims Enterprises Ltd","Vancouver, BC V6J 3Y9","1241-Administrative assistants",Unknown,1,1
"British Columbia","Low Wage","Shoreline Integrity Group Canada Ltd.","Vancouver, BC V5Y 0J7","7611-Construction trades helpers and labourers",Unknown,1,2
"British Columbia","Low Wage","SKYLON FREIGHT INC.","SURREY, BC V3T 3J5","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","Low Wage","Sunbird Enterprises (1989) ltd","Chetwynd, BC V0C 1J0","6731-Light duty cleaners",Unknown,1,2
"British Columbia","Low Wage","Suntrust Holding Ltd","Vancouver, BC V6G 1W5","6315-Cleaning supervisors",Unknown,1,1
"British Columbia","Low Wage","Surrey Hearing Care, Inc.","Surrey, BC V4N 0W7","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","Low Wage","Tandoori Palace Restaurant Ltd.","Vancouver, BC V5L 3X8",6322-Cooks,Unknown,1,2
"British Columbia","Low Wage","Temaki Sushi Ltd.","Vancouver, BC V6K 2C8","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"British Columbia","Low Wage","The Coriander Indian Restaurant Limited","Victoria, BC V8V 2G7","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"British Columbia","Low Wage","THE RAYHAN'S HAIRCUT","Surrey, BC V3W 4Z5","6341-Hairstylists and barbers",Unknown,1,1
"British Columbia","Low Wage","THE TRUSTY TRUCKERS LTD.","DELTA, BC V4C 2T8","1241-Administrative assistants",Unknown,1,1
"British Columbia","Low Wage","THE TRUSTY TRUCKERS LTD.","DELTA, BC V4C 2T8","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","Low Wage","TIARA DOORS AND MOULDING LTD.","West Kelowna, BC V1Z 2M3","6211-Retail sales supervisors",Unknown,1,1
"British Columbia","Low Wage","Toora Cleaning Services","Victoria, BC V8X 3K9","6731-Light duty cleaners",Unknown,1,2
"British Columbia","Low Wage","Triple Star Commercial Cleaning Services Ltd","Surrey, BC V3W 4T4","1241-Administrative assistants",Unknown,1,1
"British Columbia","Low Wage","Unified Accountants Inc","Surrey, BC V3S 3C3","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","Low Wage","Vancouver Creative Space Society","Vancouver, BC V5L 2P7","5131-Producers, directors, choreographers and related occupations",Unknown,1,1
"British Columbia","Low Wage","Viva Aquaculture & Seafood Distribution Ltd.","Langley, BC V2Z 1S8","8431-General farm workers",Unknown,1,1
"British Columbia","Low Wage","WEST CAN PHARMACY SERVICES INC.","New Westminister, BC V3M 5J3","3219-Other medical technologists and technicians (except dental health)",Unknown,1,2
"British Columbia","Low Wage","Westfield Country Club Ltd.","Surrey, BC V3S 3M4","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia","Low Wage","Wraich Plumbing & Heating Ltd.","Surrey, BC V3V 5J3","7611-Construction trades helpers and labourers",Unknown,1,2
"British Columbia","Permanent Resident Only","ADVANCE PALLET & CRATE LTD","SURREY, BC V3V 3X5","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1,1
"British Columbia","Permanent Resident Only","ADVANCE PALLET & CRATE LTD","SURREY, BC V3V 3X5","2263-Inspectors in public and environmental health and occupational health and safety",Unknown,1,1
"British Columbia","Permanent Resident Only","Back and Body Wellness Centre Inc.","Surrey, BC V3W 3E4",1414-Receptionists,Unknown,1,1
"British Columbia","Permanent Resident Only","J&D WIPING RAGS LTD.","Surrey, BC V3S 2B9","1241-Administrative assistants",Unknown,1,1
"British Columbia","Permanent Resident Only","Power Dimensions Inc.","Surrey, BC V3S 1T7","1241-Administrative assistants",Unknown,1,1
"British Columbia","Permanent Resident Only","Sukhi S Kang Personal Real Estate Corporation","Surrey, BC V3S 2T8","1241-Administrative assistants",Unknown,1,1
"British Columbia","Primary Agriculture","1429820 BC Ltd.","Surrey, BC V3W 3N4","8431-General farm workers",Unknown,1,9
"British Columbia","Primary Agriculture","1455525 BC Ltd.","Surrey, BC V4N 0Z2","8431-General farm workers",Unknown,1,35
"British Columbia","Primary Agriculture","Chetan Singh Gill Orchardist","Lake Country, BC V4V 1K8","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1,1
"British Columbia","Primary Agriculture","CHINA JIAN FARM LTD.","Richmond, BC V6W 1C1","8431-General farm workers",Unknown,1,3
"British Columbia","Primary Agriculture","HANSEN MALVIN ENTERPRISES LTD.","Richmond, BC V6Y 2T6","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1,1
"British Columbia","Primary Agriculture","HANSEN MALVIN ENTERPRISES LTD.","Richmond, BC V6Y 2T6","8431-General farm workers",Unknown,1,3
"British Columbia","Primary Agriculture","Henderson Farm Ltd.","Lindell Beach, BC V2R 4X5","8431-General farm workers",Unknown,1,3
"British Columbia","Primary Agriculture","HRS Farms Ltd.","Langley, BC V4W 2P5","8431-General farm workers",Corporation,1,6
"British Columbia","Primary Agriculture","Jap Enterprises Ltd.","Surrey, BC V3W 3Y5","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1,3
"British Columbia","Primary Agriculture","KEVIN VALLEY FARMS LTD.","Surrey, BC V3W 5R8","8431-General farm workers",Unknown,1,16
"British Columbia","Primary Agriculture","T&R Brar farm Ltd.","Kelowna, BC V1P 1E3","8431-General farm workers",Unknown,1,1
"Northwest Territories","Low Wage","SYLVAIN BELANGER","WHITEHORSE, YT Y1A 6J3","7282-Concrete finishers",Unknown,1,1
"Employers carrying on business in Canada with Head Office outside of Canada","High Wage","Frozen Man Inc.","New York, 10011","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Notes:,,,,,,,
"1. The source for all information in this report is Employment and Social Development Canada's (ESDC) LMIA System.",,,,,,,
"2. This list excludes all personal names, such as employers of caregivers or business names that use or include personal names. For this reason, the list is not complete and does not reflect all employers who requested or received an LMIA. Should an employer wish to contact ESDC concerning the accuracy of their information, please contact NA-TFWP-PTET@hrsdc-rhdcc.gc.ca.",,,,,,,
"3. The employer name is manually entered in the system. As such, accuracy of the names is subject to potential data entry error and inconsistent spelling.",,,,,,,
"4. Effective November 2016, NOC 2011 is being used. Prior to November 2016, all occupations under NOC 2006 were converted to the respective NOC 2011 occupation. Empirical concordance released by Statistics Canada was used to determine appropriate linkages.",,,,,,,
"5. As of the publication of Q4 2023 data (published in April 2024), all LMIAs in support of 'Permanent Residence (PR) Only' are included in TFWP statistics, unless indicated otherwise. All quarterly data in this report includes PR Only LMIAs. Dual-intent LMIAs and corresponding positions are included under their respective TFWP stream (e.g., low-wage, high-wage, etc.) This may impact program reporting over time.",,,,,,,
"6. The LMIA System tracks TFW positions only, not TFWs who are issued a work permit or who enter Canada. Not all positions approved result in a work permit or a TFW entering Canada. For information on the number of work permits issued, please consult Immigration Refugees and Citizenship Canada's (IRCC) Facts and Figures: http://www.cic.gc.ca/english/resources/statistics/menu-fact.asp",,,,,,,
"7. The numbers appearing in this release may differ slightly from those reported in previous releases of LMIA statistics due to data updates that occur over time.",,,,,,,
