Province/Territory,"Program Stream",Employer,Address,Occupation,"Incorporate Status","Requested LMIAs","Requested Positions"
"Ontario                                                                    ","High Wage","12572818 Canada Inc.","St-Thomas, ON N5R 6M1","22221-User support technicians",Unknown,1,1
"Ontario                                                                    ","High Wage","12607361 Canada Inc.","North Bay, ON P1B 2Y9","60031-Accommodation service managers",Unknown,1,1
"Ontario                                                                    ","High Wage","12842874 Canada Inc.","Milton, Ontario Canada, ON L9E 1J9","12200-Accounting technicians and bookkeepers",Unknown,1,2
"Ontario                                                                    ","High Wage","12842874 Canada Inc.","Milton, Ontario Canada, ON L9E 1J9","21234-Web developers and programmers",Unknown,1,1
"Ontario                                                                    ","High Wage","12925389 Canada Inc.","Brampton, ON L6Y 2C9","22221-User support technicians",Unknown,1,1
"Ontario                                                                    ","High Wage","12928183 Canada Inc.","Hamilton, ON L9C 4K3","70020-Managers in transportation",Unknown,1,1
"Ontario                                                                    ","High Wage","12965941 Canada Inc","Mississauga, ON L4T 4E5","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"Ontario                                                                    ","High Wage","13054748 Canada Inc","Mississauga, ON L4T 0A7","00013-Senior managers - health, education, social and community services and membership organizations",Unknown,1,1
"Ontario                                                                    ","High Wage","13262014 CANADA INC","WELLAND, ON L3B 3J7","72422-Electrical mechanics",Unknown,1,1
"Ontario                                                                    ","High Wage","13439887 Canada Inc.","Mississauga, ON L5M 6W6","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","13607461 Canada Inc.","Brampton, ON L7A 2X4","73112-Painters and decorators (except interior decorators)",Unknown,1,2
"Ontario                                                                    ","High Wage","13607461 Canada Inc.","Brampton, ON L7A 2X4","82031-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",Unknown,1,1
"Ontario                                                                    ","High Wage","13948340 CANADA INC","GUELPH, ON N1H 1G8","60030-Restaurant and food service managers",Unknown,1,1
"Ontario                                                                    ","High Wage","1413652 ONTARIO INC","Toronto, ON M9C 1B8","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","14146905 CANADA INC.","Mississauga, ON L5C 1W4","73100-Concrete finishers",Unknown,1,5
"Ontario                                                                    ","High Wage","14277228 Canada Inc","Scarborough, ON M1P 2S3","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","14379551 Canada Inc","Brampton, ON L6W 3G4",63200-Cooks,Unknown,1,1
"Ontario                                                                    ","High Wage","14387074 Canada Inc","Brampton, ON L6S 5W4","75119-Other trades helpers and labourers",Unknown,1,1
"Ontario                                                                    ","High Wage","1468340 ONTARIO INC.","ETOBICOKE, ON M9W 3K9","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Ontario                                                                    ","High Wage","1471004 Ontario Inc","Brampton, ON L6W 1V7","73300-Transport truck drivers",Unknown,1,10
"Ontario                                                                    ","High Wage","14793218 Canada Inc.","Brampton, ON L6P 1P8","00015-Senior managers - construction, transportation, production and utilities",Unknown,1,1
"Ontario                                                                    ","High Wage","14884507 CANADA INC.","SCARBOROUGH, ON M1S 1S8","60030-Restaurant and food service managers",Unknown,1,1
"Ontario                                                                    ","High Wage","14953908 Canada Inc.","Toronto, ON M5B 2L7","62020-Food service supervisors",Unknown,1,1
"Ontario                                                                    ","High Wage","14985664 Canada Inc.","Mississauga, ON L4W 2S1",72310-Carpenters,Unknown,1,2
"Ontario                                                                    ","High Wage","1519789 Ontario Inc.","Etobicoke, ON M9V 3Y6",72311-Cabinetmakers,Unknown,1,1
"Ontario                                                                    ","High Wage","15351545 Canada Inc.","Toronto, ON M8V 1K5",63200-Cooks,Unknown,1,2
"Ontario                                                                    ","High Wage","15551714 CANADA INC.","smooth rock fall, ON P0L 2B0",63200-Cooks,Unknown,1,2
"Ontario                                                                    ","High Wage","1645374 ONTARIO INC.","Toronto, ON M1V 4S5","64320-Tour and travel guides",Unknown,1,1
"Ontario                                                                    ","High Wage","1749484 Ontario Limited","HAMILTON, ON L9B 2M9","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","1786843 ONTARIO CORPORATION","Markham, ON L3S 3V8","13100-Administrative officers",Unknown,1,1
"Ontario                                                                    ","High Wage","1786843 ONTARIO CORPORATION","Markham, ON L3S 3V8","22220-Computer network and web technicians",Unknown,1,1
"Ontario                                                                    ","High Wage","2016672 Ontario Inc.","Brampton, ON L7A 1R2","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"Ontario                                                                    ","High Wage","2020268 Ontario Ltd.","Toronto, ON M6G 5B2",72320-Bricklayers,Unknown,1,1
"Ontario                                                                    ","High Wage","2045456 ONTARIO INC","Brampton, ON L6W 3M6","75110-Construction trades helpers and labourers",Unknown,1,2
"Ontario                                                                    ","High Wage","2050009 Ontario Inc.","Kitchener, ON N2P 0G3","13100-Administrative officers",Unknown,1,1
"Ontario                                                                    ","High Wage","2051302 Ontario Inc.","Richmond Hill, ON L4C 1T7","62023-Customer and information services supervisors",Unknown,1,1
"Ontario                                                                    ","High Wage","2080061 Ontario Inc.","Sioux Lookout, ON P8T 1A3","12101-Human resources and recruitment officers",Unknown,1,1
