Province/Territory,"Program Stream",Employer,Address,Occupation,"Incorporate Status","Requested LMIAs","Requested Positions"
"Ontario                                                                    ","High Wage          ","OMNICONSTRUCT ADVISORS INC.","Mississauga, ON L5T 2J8","13110-Administrative assistants",Unknown,2,2
"Ontario                                                                    ","High Wage          ","Ontario Boat Company Ltd.","Toronto, ON M5V 1N4","00015-Senior managers - construction, transportation, production and utilities",Unknown,1,1
"Ontario                                                                    ","High Wage          ","OPC.TV INC","Toronto, ON M6J 1C3","51120-Producers, directors, choreographers and related occupations",Unknown,1,1
"Ontario                                                                    ","High Wage          ","Paquette drywall inc.","bainsville, ON K0C 1E0","73102-Plasterers, drywall installers and finishers and lathers",Unknown,1,1
"Ontario                                                                    ","High Wage          ","Partners Film Inc","TORONTO, ON M5A 3C4","51120-Producers, directors, choreographers and related occupations",Corporation,1,1
"Ontario                                                                    ","High Wage          ","Project FUNNEL Incorporated","Hamilton, ON L8P 4W7","21232-Software developers and programmers",Unknown,1,1
"Ontario                                                                    ","High Wage          ","Radioaktivefilm(Canada) Inc.","Toronto, ON M6K 1Y6","51120-Producers, directors, choreographers and related occupations",Unknown,3,3
"Ontario                                                                    ","High Wage          ","Radke Films Ltd","Toronto, ON M6J 1C3","51120-Producers, directors, choreographers and related occupations",Unknown,7,7
"Ontario                                                                    ","High Wage          ","RAGHU JEWELLERS INC.","TORONTO, ON M9V 1A7","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"Ontario                                                                    ","High Wage          ","RIVERGROVE CONVENIENCE","Mississauga, ON L5M 3V8","62010-Retail sales supervisors",Unknown,1,1
"Ontario                                                                    ","High Wage          ","Roadx Express Ltd.","Milton, ON L9T 6R1","00015-Senior managers - construction, transportation, production and utilities",Unknown,1,1
"Ontario                                                                    ","High Wage          ","ROOFERS CANADA INC.","Mississauga, ON L4T 3A4","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Ontario                                                                    ","High Wage          ","ROOFERS CANADA INC.","Mississauga, ON L4T 3A4","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage          ","ROYAL PAAN LEASING LTD.","Brampton, ON L6T 1A7","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage          ","Ruby Management Ltd.","Toronto, ON M4Y 2C5","62010-Retail sales supervisors",Unknown,1,1
"Ontario                                                                    ","High Wage          ","SBS EXPEDITED SERVICES LTD","HORNBY, ON L0P 1E0","73300-Transport truck drivers",Unknown,1,8
"Ontario                                                                    ","High Wage          ","Shreenath Inc.","London, ON N5Y 1A8","60020-Retail and wholesale trade managers",Unknown,1,1
"Ontario                                                                    ","High Wage          ","sigilquest solutions inc","brampton, ON L6X 5N3","21221-Business system specialists",Unknown,1,1
"Ontario                                                                    ","High Wage          ","Skin and Bones Film Company","Toronto, ON M6J 1H6","51120-Producers, directors, choreographers and related occupations",Corporation,2,2
"Ontario                                                                    ","High Wage          ","SKY CONTRACTING INC.","Oakville, ON L6H 2Y7",73101-Tilesetters,Unknown,1,1
"Ontario                                                                    ","High Wage          ","SLC Canada Inc","Mississauga, ON L5E 1L2","21231-Software engineers and designers",Unknown,1,1
"Ontario                                                                    ","High Wage          ","SLUXKE ADVERTISING INC.","Mississauga, ON L5R  3E","00012-Senior managers - financial, communications and other business services",Corporation,1,1
"Ontario                                                                    ","High Wage          ","Smart Resources Technology Corp","Windsor, ON N8Y 0A5","21321-Industrial and manufacturing engineers",Unknown,1,2
"Ontario                                                                    ","High Wage          ","SOFT CITIZEN INC","Toronto, ON M5A  2N","51120-Producers, directors, choreographers and related occupations",Corporation,4,4
"Ontario                                                                    ","High Wage          ","Someplace Nice Inc.","Toronto, ON M6H 2X6","51120-Producers, directors, choreographers and related occupations",Unknown,1,1
"Ontario                                                                    ","High Wage          ","SouthX Transport Inc","Brampton, ON L6Y 2S8","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage          ","Spec2M Electric Inc.","KLEINBURGH, ON L4H 4L9","72200-Electricians (except industrial and power system)",Unknown,1,1
"Ontario                                                                    ","High Wage          ","SSS Services Inc","Erin, ON L7J 2L9",72310-Carpenters,Unknown,1,1
