Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Demandes
,,ILS Kitchen & Cabinets Inc.,"Hamilton, ON L8W 1G7","7441-Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",1
,,Infinity Wealth Solutions Inc.,"Mississauga, ON L5R 3P5","2161-Mathématiciens, statisticiens et actuaires",1
,,Investica Real Estate Company Ltd,"Mississauga, ON L5W 1J3",2281-Techniciens de réseau informatique,1
,,IVEE Solutions Ltd.,"Newmarket, ON L3X 0B8",2171-Analystes et consultants en informatique,2
,,K Elevator Cabs Ltd,"Pickering, ON L1W 1X9",0711-Directeurs de la construction,1
,,Karam Group Inc.,"Markham, ON L3R 9X4","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,Karara The Indian Takeout Inc.,"Nepean, ON K2G 7B4",6321-Chefs,1
,,Kelso Lake Medical Centre,"Milton, ON L9T 0A5",1122-Professionnels des services-conseils en gestion aux entreprises,1
,,Kijiji Canada Ltd.,"Toronto, ON M5V 1L9",2173-Ingénieurs et concepteurs en logiciel,1
,,King Cole Ducks Limited,"Stouffville, ON L4A 2V5",3233-Infirmiers auxiliaires,1
,,King Szechuan (Canada) Chinese Restaurant Mgt Ltd.,"Oakville, ON L6J 7S8",6321-Chefs,1
,,Koni Ameri Tech Services (Canada) Inc.,"Toronto, ON M9W 5Z8",2171-Analystes et consultants en informatique,1
,,,,"4163-Agents de développement économique, recherchistes et experts-conseils en marketing",1
,,KORE Wireless Canada Inc.,"Toronto, ON M9C 5L5",2147-Ingénieurs informaticiens (sauf ingénieurs et concepteurs en logiciel),1
,,Kristin Heeney Optometry Professional Corp,"Toronto, ON M5V 2K8",3231-Opticiens d'ordonnances,1
,,La Vie Medical Inc,"Kanata, ON K2K 3N2",1222-Adjoints de direction,1
,,Landshape Contracting,"Barrie, ON L4N 3J6",2253-Technologues et techniciens en dessin,1
,,Leds Inc,"Thornhill, ON L3T 4P3",1122-Professionnels des services-conseils en gestion aux entreprises,1
,,Linamar Corporation,"Guelph, ON N1H 1C5",7242-Électriciens industriels,15
,,Loadlane Express Inc,"Brampton, ON L6W 3J9",1221-Agents d'administration,1
,,Longterm Technology Services Inc.,"London, ON N6A 5R8",2174-Programmeurs et développeurs en médias interactifs,1
,,LTF Club Operations Company Canada Inc.,"Mississauga, ON L5L 4X5","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
,,McCowan Holdings Inc.,"Scarborough, ON M1S 4L4","0122-Directeurs de banque, du crédit et d'autres services de placements",1
,,Mclean Professional Painting Inc.,"Bracebridge, ON P1L 1W8",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),1
,,Midas Safety Inc.,"Toronto, ON M3B 3H9",0601-Directeurs des ventes corporatives,1
,,Millworks Custom Manufacturing (2001) Inc,"Toronto, ON M6M 4M7",1311-Techniciens en comptabilité et teneurs de livres,1
,,MIndBridge Analytics Inc.,"Ottawa, ON K2K 3G4",2174-Programmeurs et développeurs en médias interactifs,1
,,Missionary Oblates of Mary Immaculate AP,"Toronto, ON M6R 2A1",4154-Personnel professionnel relié à la religion,1
,,Montebello Packaging,"Hawkesbury, ON K6A 1K5",2133-Ingénieurs électriciens et électroniciens,1
,,Mr. Paint Incorporated,"Oakville, ON L6L 5H9",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),1
,,Netech Cabling Inc.,"Brampton, ON L6R 1Z9",2281-Techniciens de réseau informatique,1
,,NeuronicWorks Inc.,"Toronto, ON M9B 3S6",0211-Directeurs des services de génie,1
,,New Gold Inc.,"Toronto, ON M5J 2J4",2144-Ingénieurs géologues,1
,,Nimble Content Inc.,"Toronto, ON M5V 1J2","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Nippon Express Canada Ltd.,"Mississauga, ON L5T 2X3",0731-Directeurs des transports,1
,,NNZ Inc.,"Norwich, ON N0J 1P0","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,North Star Manufacturing (London) Ltd,"St Thomas, ON N5P 3T2",2141-Ingénieurs d'industrie et de fabrication,1
,,North Toronto Soccer Club Nitros/Kicks,"Toronto, ON M5N 2C5",5252-Entraîneurs,1
,,Nous Infosystems Private Ltd,"Mississauga, ON L4Z 1H8","4163-Agents de développement économique, recherchistes et experts-conseils en marketing",1
,,NthGen Software Inc.,"North York, ON M2N 3A1",2174-Programmeurs et développeurs en médias interactifs,1
,,O'Canada Immigration Services,"North York, ON M2J 4R4",2281-Techniciens de réseau informatique,1
,,Olympian Group Systems Inc.,"Brampton, ON L6Y 2Y3",7511-Conducteurs de camions de transport,1
,,Ontario Corporation #002392879,"Waterloo, ON N2V 2M7",0911-Directeurs de la fabrication,1
,,Ontario Corporation #1841837,"Waterloo, ON N2V 2M7",7511-Conducteurs de camions de transport,1
,,Ontario Corporation #1904516,"Kitchener, ON N2C 2S1",7282-Finisseurs de béton,2
,,Open Text Corporation,"Waterloo, ON N2L 0A1",1122-Professionnels des services-conseils en gestion aux entreprises,1
,,Orix Geoscience Inc.,"Toronto, ON M5H 2Y4",2113-Géoscientifiques et océanographes,1
,,Ottawa Piano & Organ Studios Limited,"Ottawa, ON K1H 7Y9",5133-Musiciens et chanteurs,1
,,Oxford College of Canada Inc.,"Toronto, ON M2N 5P8","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,Partners Film Inc.,"Toronto, ON M5A 3C4","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Passat Ltd,"Vaughan, ON L4K 2M4",2133-Ingénieurs électriciens et électroniciens,1
,,Paul Forman Medicine Professional Corporation,"Richmond Hill, ON L4B 3P8",3111-Médecins spécialistes,1
,,PE Pharma Inc.,"North York, ON M3B 3P6",0212-Directeurs des services d'architecture et de sciences,2
,,Performance Analytics Corporation,"Markham, ON L3R 0M3",2171-Analystes et consultants en informatique,4
,,PerkinElmer Health Sciences Canada Inc,"Woodbridge, ON L4L 8H1",6221-Spécialistes des ventes techniques - commerce de gros,1
,,Pipeline Studios Ltd.,"Hamilton, ON L8P 1J3",5241-Designers graphiques et illustrateurs,1
,,Pixomondo Inc.,"Toronto, ON M4M 1E3",5241-Designers graphiques et illustrateurs,5
,,PowerStick.com Inc,"Ottawa, ON K2G 5W6",2133-Ingénieurs électriciens et électroniciens,1
,,Prica Global Enterprises Inc.,"Waterloo, ON N2V 2M7",0213-Gestionnaires des systèmes informatiques,1
,,Printer Ready Corporation,"Mississauga, ON L5T 1G3",2242-Électroniciens d'entretien (biens domestiques et commerciaux),1
,,PrinterOn Inc.,"Kitchener, ON N2R 1G1",2173-Ingénieurs et concepteurs en logiciel,1
,,Providr Inc.,"Toronto, ON M3H 5T5",5241-Designers graphiques et illustrateurs,1
,,Qinetiq Canada Operations Limited,"Ottawa, ON K1P 6B9",0731-Directeurs des transports,1
,,R&C Energy Saving Inc,"Thornhill, ON L3T 0C4",0601-Directeurs des ventes corporatives,1
,,R. G. A. Woodworking Ltd.,"Markham, ON L3R 5M1",5244-Artisans,2
,,R.H.K. Consulting Group Inc.,"Toronto, ON M4P 1G8",2282-Agents de soutien aux utilisateurs,1
,,"Radke Films, Ltd.","Toronto, ON M5A 2N4","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",5
,,Regional Hose Toronto Ltd,"Concord, ON L4K 1L3",1522-Magasiniers et commis aux pièces,1
,,Revolver Films Inc.,"Toronto, ON M5V 2B3","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Rieske Dental Technologies Inc.,"Toronto, ON M4G 2H7",3223-Technologues et techniciens dentaires et auxiliaires dans les laboratoires dentaires,1
,,ROCK STAR REAL ESTATE INC.,"Oakville, ON L6J 0A9",5241-Designers graphiques et illustrateurs,1
,,Rockland Contracting Inc.,"Mississauga, ON L5J 4H2","2263-Inspecteurs de la santé publique, de l'environnement et de l'hygiène et de la sécurité au travail",1
,,Roman Barski Transport Ltd,"Hamilton, ON L8H 6P5",7511-Conducteurs de camions de transport,1
,,Royal India Sweets & Restaurant Inc,"Brampton, ON L6Y 4T1",6322-Cuisiniers,1
,,S & A Crafts,"Concord, ON L4K 1J1",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,S. Dhaliwal Investment Inc.,"Bruce Mines, ON P0R 1C0",6311-Superviseurs des services alimentaires,1
,,Schep's Bakeries Limited,"Norwich, ON N0J 1P0","9213-Surveillants dans la transformation des aliments, des boissons et des produits connexes",1
,,SeQent Ltd.,"London, ON N6L 1G5",2171-Analystes et consultants en informatique,1
,,Sequoia Content Limited,"Toronto, ON M5B 2E7","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,SHL Canada Inc,"Toronto, ON M5E 1E5",2173-Ingénieurs et concepteurs en logiciel,1
,,Sigmapac Engineered Services Inc.,"Scarborough, ON M1V 5V2",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,Simluc Contractors Ltd.,"Ottawa, ON K1B 5R1",7291-Couvreurs et poseurs de bardeaux,1
,,Sitecorp Group Inc,"Toronto, ON M6B 1P5",7272-Ébénistes,1
,,SNZ Trading Inc.,"Concord, ON L4K 2E8","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,Sofa By Fancy Ltd.,"Mississauga, ON L5S 1R2",6411-Représentants des ventes et des comptes - commerce de gros (non-technique),1
,,"Soft Citizen, Inc.","Toronto, ON M5A 2N4","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",7
,,SOHO VFX  Inc.,"Toronto, ON M6K 3J8",5241-Designers graphiques et illustrateurs,1
,,Someplace Nice Inc.,"Toronto, ON M6H 2X6","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Specialty Innovations and Manufacturing Ltd,"Waterloo, ON N2J 1B1","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,Spice Roots An Indian Authenticity Inc.,"Guelph, ON N1G 4X8",6322-Cuisiniers,1
,,"Steam Films, Inc.","Toronto, ON M5A 2N4","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",2
,,Stoakley Stewart Consultants Ltd.,"Mississauga, ON L5N 1A6",1223-Agents des ressources humaines et de recrutement,1
,,Streamline Cable Solutions Inc,"Woodbridge, ON L4H 0R6",7245-Monteurs de lignes et de câbles de télécommunications,1
,,Suneeva Ltd.,"Toronto, ON M5B 2E7","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",3
,,Symantec Corporation,"North York, ON M2H 3S7",2147-Ingénieurs informaticiens (sauf ingénieurs et concepteurs en logiciel),2
,,,,2171-Analystes et consultants en informatique,1
,,System Drywall & Acoustics,"Richmond Hill, ON L4B 3B2",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,1
,,,,7293-Calorifugeurs,1
,,T.A.C.S Construction Ltd.,"Toronto, ON M9N 1E5",7281-Briqueteurs-maçons,1
,,Tal Group Inc.,"Toronto, ON M5E 1K3",1223-Agents des ressources humaines et de recrutement,1
,,Tee Talent Apparel Incorporated,"Kitchener, ON N2E 1Z4",1225-Agents aux achats,1
,,The Herjavec Group Inc.,"Toronto, ON M3B 1Z6",2282-Agents de soutien aux utilisateurs,1
,,Three Bro Squirrels Ltd.,"Toronto, ON M4K 2E3",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,1
,,Tian Bao Travel Ltd.,"Richmond Hill, ON L4B 1M6",1241-Adjoints administratifs,1
,,Toronto Smart Cars Ltd.,"Thornhill, ON L4J 1V8","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
,,Toronto Softtech Inc.,"Toronto, ON M6G 1L7",6321-Chefs,1
,,Torus Construction Corporation,"Napean, ON K2E 6T9",7521-Conducteurs d'équipement lourd (sauf les grues),1
,,Travelcoup Systems Inc.,"Toronto, ON M5B 1L7",0213-Gestionnaires des systèmes informatiques,1
,,Trinity Roofing Ltd,"Toronto, ON M9L 2S1",7291-Couvreurs et poseurs de bardeaux,5
,,Triumph Aluminum & Sheet metal Inc.,"Toronto, ON M6L 2H8",1221-Agents d'administration,1
,,TWI Foods Inc,"Etobicoke, ON M9W 4M2",6411-Représentants des ventes et des comptes - commerce de gros (non-technique),1
,,U-Haul Canada Ltd,"Hamilton, ON L8E 2W8",0621-Directeurs - commerce de détail et de gros,1
,,University Health Network,"Toronto, ON M5G 2C4",3219-Autres technologues et techniciens des sciences de la santé (sauf soins dentaires),1
,,University of Toronto,"Toronto, ON M5S 1A7",2121-Biologistes et personnel scientifique assimilé,1
,,Uratech Tooling Technologies Inc.,"Oakville, ON L6H 5T4",2233-Technologues et techniciens en génie industriel et en génie de fabrication,1
,,UTC Fire & Security Canada,"Mississauga, ON L4W 4H1",6221-Spécialistes des ventes techniques - commerce de gros,1
,,Van Harten Surveying Inc.,"Guelph, ON N1H 3X3",2131-Ingénieurs civils,1
,,Venicio CG,"Toronto, ON M6N 5B9",7271-Charpentiers-menuisiers,1
,,Vision Entertainment Inc,"Toronto, ON M6A 2A4","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,VM Farms Inc.,"Toronto, ON M5V 1M9",2281-Techniciens de réseau informatique,2
,,Vuteq Canada Inc,"Woodstock, ON N4S 0A7",0211-Directeurs des services de génie,1
,,VZet Solutions,"Mississauga, ON L5H 4K5",0621-Directeurs - commerce de détail et de gros,1
,,Wah Teng Produce Ltd.,"Scarborough, ON M1S 3M7",1212-Superviseurs de commis de finance et d'assurance,1
,,We Cater Inc,"South River, ON P0A 1X0",6332-Boulangers-pâtissiers,3
,,Wire EDM Inc.,"Mississauga, ON L4W 4P8",2233-Technologues et techniciens en génie industriel et en génie de fabrication,1
,,Wok of Fame Ltd.,"Brampton, ON L6Y 4M3",6321-Chefs,1
,,Yip's Music & Montessori Elementary Private School,"Unionville, ON L3R 8G2",1223-Agents des ressources humaines et de recrutement,1
,   Bas salaire,1100838 Ontario Ltd. o/a Montfort Brant,"Burlington, ON L7L 5Y6",6322-Cuisiniers,1
,,1142408 Ontario Inc.,"Ottawa, ON K1S 4N4",6322-Cuisiniers,1
,,1244118 Ontario Ltd,"Milton, ON L9T 4N9",2221-Technologues et techniciens en biologie,1
,,1296406 Limited Ontario,"Toronto, ON M9M 1A1",2174-Programmeurs et développeurs en médias interactifs,1
,,1343462 Ontario Inc,"Ottawa, ON K1N 7G1",6322-Cuisiniers,1
,,1408679 Ontario Limited,"Pembroke, ON K8M 5N2",6321-Chefs,1
,,1413817 Ontario Inc,"Brampton, ON L6R 3A5",6211-Superviseurs des ventes - commerce de détail,1
,,1444092 Ontario Inc.,"Brampton, ON L6Z 0B9",6222-Acheteurs des commerces de détail et de gros,1
,,1557113 ontario inc.,"Kaladar, ON K0H 1Z0",6211-Superviseurs des ventes - commerce de détail,1
,,1672251 Ontario Ltd.,"Toronto, ON M6E 1B9",6322-Cuisiniers,1
,,1685380 Ontario Ltd,"Mississauga, ON L4Y 2A6",6311-Superviseurs des services alimentaires,1
,,1695116 Ontario Limited,"Richmond Hill, ON L4S 2V5",7271-Charpentiers-menuisiers,1
,,1712797 Ontario Inc,"Brampton, ON L6W 4T9",6332-Boulangers-pâtissiers,1
,,1813298 Ontario Inc.,"Kitchener, ON M2P 2J1",6311-Superviseurs des services alimentaires,1
,,1904390 Ontario Inc,"Brampton, ON L6T 5K1",1415-Commis des services du personnel,1
,,1927128 Ontario Limited,"Toronto, ON M1S 4J1",5251-Athlètes,1
,,1929382 Ontario Inc.,"Mississauga, ON L4Y 2Y5",6321-Chefs,1
,,2074561 Ontario Inc (Joya Sushi),"Hamilton, ON L8S 1G3",6322-Cuisiniers,1
,,2133807 Ontario Inc.,"Brampton, ON L6P 2K7",6341-Coiffeurs et barbiers,1
,,2136740 Ontario Limited,"Woodlawn, ON K0A 3M0",6322-Cuisiniers,1
,,2158197 Ontario Ltd.,"Ottawa, ON K2B 7G1",6322-Cuisiniers,1
,,2186716 Ontario Inc.,"Scarborough, ON M1V 3Z7","5254-Animateurs et responsables de programmes de sports, de loisirs et de conditionnement physique",1
,,2193051 Ontario Inc.,"Scarborough, ON M1V 0B4",6321-Chefs,1
,,2214438 Ontario Inc.,"Brampton, ON L6V 4J7",1311-Techniciens en comptabilité et teneurs de livres,1
,,2240242 Ontario Inc / Wild Wing,"Brampton, ON L6Y 6A4",6322-Cuisiniers,1
,,2243600 Ontario Inc.,"Richmond Hill, ON L4C 4M2",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,2274961 Ontario Ltd.,"Waterloo, ON N2L 6A1",6311-Superviseurs des services alimentaires,1
,,2280304 Ontario Inc,"Kitchner, ON N2N 0B1",6311-Superviseurs des services alimentaires,1
,,2295988 Ontario Incorporation,"Mississauga, ON L5J 4V2",0631-Directeurs de la restauration et des services alimentaires,1
,,2316204 Ontario Inc.,"Caledonia, ON N3W 1K7",6211-Superviseurs des ventes - commerce de détail,1
,,2375292 Ontario Inc.,"Ottawa, ON K2J 4Z7",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,2
,,2378350 Ontario Inc,"Etobicoke, ON M9V 4N4",6311-Superviseurs des services alimentaires,1
,,2379266 Ontario Inc./ Sawasdee Thai Cuisine,"Toronto, ON M4W 2H2",6322-Cuisiniers,1
,,2396090 Ontario Inc.,"Brampton, ON L6T 3R5","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
,,2398506 Ontario Limited,"Peterborough, ON K9H 2L3",0631-Directeurs de la restauration et des services alimentaires,1
,,2402024 Ontario Inc. (Taste of Thailand Corp.),"Toronto, ON M9B 1B3",6321-Chefs,1
,,,,6322-Cuisiniers,1
,,2419522 Ontario Inc.,"Mississauga, ON L5A 2X2",6322-Cuisiniers,1
,,2428208 Ontario Limited,"Kitchener, ON N2G 1B8",6322-Cuisiniers,1
,,2428527 Ontario Inc.,"Oakville, ON L6L 5L9","5254-Animateurs et responsables de programmes de sports, de loisirs et de conditionnement physique",1
,,2438394 Ontario Corp.,"Mississauga, ON L4Y 2C4",6322-Cuisiniers,1
,,2441789 Ontario Limited,"Kingston, ON K7L 1C3",6322-Cuisiniers,1
,,2444110 Ontario Inc,"Brampton, ON L6T 0H9",0631-Directeurs de la restauration et des services alimentaires,1
,,2458098 Ontario Inc.,"Toronto, ON M9B 2A3",6211-Superviseurs des ventes - commerce de détail,1
,,2460084 Ontario Inc.,"Hamilton, ON L0R 1P0",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,2482396 Ontario Inc. O/A Subway,"Red Lake, ON P0V 2M0",6311-Superviseurs des services alimentaires,1
,,2482777 Ontario Inc,"Toronto, ON M5V 2B2",6322-Cuisiniers,1
,,2490646 Ontario Inc.,"Brampton, ON L6R 1W4",6322-Cuisiniers,1
,,2502977 Ontario Inc.,"Mississauga, ON L4W 1J8",5133-Musiciens et chanteurs,3
,,2522618 Ontario Corporation,"Petawawa, ON K8H 2E2",6311-Superviseurs des services alimentaires,1
,,2529458 Ontario Inc.,"Etobicoke, ON M9B 4J3",6311-Superviseurs des services alimentaires,1
,,6444504 Canada Inc.,"Ottawa, ON K2S 0P5",6321-Chefs,1
,,657908 Ontario Inc.,"Forest, ON N0N 1J0",0631-Directeurs de la restauration et des services alimentaires,1
,,8791678 Canada Inc,"Toronto, ON M6J 2S1","0512-Directeurs - édition, cinéma, radiotélédiffusion et arts de la scène",1
,,8864918 Canada Inc.,"Milton, ON L9T 7Y7",6321-Chefs,2
,,9109064 Canada Inc.,"Mississauga, ON L5V 3A4",6211-Superviseurs des ventes - commerce de détail,1
,,911 Interpreters Inc.,"Oakville, ON L6H 2B9","5125-Traducteurs, terminologues et interprètes",1
,,A Plus Vacations Corporation,"Toronto, ON M5T 3A5","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
