Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes demandes
Colombie-Britannique,  Agriculture primaire,1025669 BC Ltd,"SURREY, BC V3S 0X4",8431-Ouvriers agricoles,9
Colombie-Britannique,  Agriculture primaire,1148918 BC Ltd,"PITT MEADOWS, BC V3Y 1Z1",0821-Gestionnaires en agriculture,2
Colombie-Britannique,  Agriculture primaire,1181220 BC Ltd,"SURREY, BC V3T 0M1","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2
Colombie-Britannique,  Agriculture primaire,BLOSSOM RIVER ORGANICS LTD.,"Cawston, BC V0X 1C2",0821-Gestionnaires en agriculture,1
Colombie-Britannique,  Agriculture primaire,Cascadian Berry Farms Ltd.,"Surrey, BC V3S 0Y9",8431-Ouvriers agricoles,18
Colombie-Britannique,  Agriculture primaire,CLM Farms Ltd,"LANGLEY, BC V2Z 2Y2","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
Colombie-Britannique,  Agriculture primaire,Czar Investment Inc.,"LANGLEY, BC V4W 1B9",8431-Ouvriers agricoles,2
Colombie-Britannique,  Agriculture primaire,Earlco Vineyards Ltd,"Penticton, BC V2A 8T6","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
Colombie-Britannique,  Agriculture primaire,Earlco Vineyards Ltd.,"Penticton, BC V2A 8T6","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
Colombie-Britannique,  Agriculture primaire,Grewal & Sons Enterprises Inc.,"Abbotsford, BC V2T 5X2",0821-Gestionnaires en agriculture,2
Colombie-Britannique,  Agriculture primaire,Grewal & Sons Enterprises Inc.,"Abbotsford, BC V2T 5X2","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",4
Colombie-Britannique,  Agriculture primaire,Grewal & Sons Enterprises Inc.,"Abbotsford, BC V2T 5X2",8431-Ouvriers agricoles,45
Colombie-Britannique,  Agriculture primaire,Gurdev Thandi and Sons Ltd.,"Abbotsford, BC V4X 2M6","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2
Colombie-Britannique,  Agriculture primaire,Hothi Farms Inc,"Delta, BC V4K 2N8","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",8
Colombie-Britannique,  Agriculture primaire,KSG Farms Services Ltd.,"ABBOTSFORD, BC V4X 1S1",8431-Ouvriers agricoles,70
Colombie-Britannique,  Agriculture primaire,NRK Sahotas Blueberry Farm Ltd,"LANGLEY, BC V2Y 0T4",8431-Ouvriers agricoles,9
Colombie-Britannique,  Agriculture primaire,NRK Sahotas Blueberry Farm Ltd.,"Port Coquitlam, BC V3B 3R8","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
Colombie-Britannique,  Agriculture primaire,Richberry Farms Ltd,"Richmond, BC V6V 3A2",8431-Ouvriers agricoles,1
Colombie-Britannique,  Agriculture primaire,U S G Agro Investment Ltd.,"SURREY, BC V3W 2N3","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2
Colombie-Britannique,  Agriculture primaire,U S G Agro Investment Ltd.,"SURREY, BC V3W 2N3",8431-Ouvriers agricoles,4
Colombie-Britannique,  Talent mondial,Ubike Technologies North America Inc.,"Vancouver, BC V7Y 1K8","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
Yukon,   Bas salaire,Nakwaye Ku Child Care Society,"Whitehorse, YT Y1A 5K4",4214-Éducateurs et aides-éducateurs de la petite enfance,1
Territoires-du-Nord-Ouest,     Haut salaire,Inkit Ltd.,"Yellowknife, NT X1A 1N5","0124-Directeurs de la publicité, du marketing et des relations publiques",1
Territoires-du-Nord-Ouest,     Haut salaire,Inkit Ltd.,"YELLOWKNIFE, NT X1A 2P5","0124-Directeurs de la publicité, du marketing et des relations publiques",1
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Anonymous Content LLC,"Culver City, 90232","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Biscuit Filmworks,"Los Angeles, 90038","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",2
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,"Caviar LA, LLC","Los Angeles, 90028","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",2
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Company Films Inc.,"BEVERLY HILLS, 90212","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Frozen Man Inc.,"New York, 10011","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,"Furlined, Inc","Santa Monica, 90404","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",2
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Iconoclast Content Inc,"Culver City, 90232","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",2
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Interrogate Films Inc,"Los Angeles, 90045","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,JOJX LLC,"VENICE, 90219","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,"Moxie Pictures, Inc.","LOS ANGELES, 90016","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,"Prettybird Pictures, Inc.","Santa Monica, 90404","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Radical Media LLC,"Santa Monica, 90404","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",2
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,"Rakish, LLC","LOS ANGELES, 90066","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,"Reset Content, LLC","Santa Monica, 90404","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",2
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,RSA Films Inc,"Los Angeles, 90069","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,"Serial Pictures, LLC","Culver City, 90232","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Smuggler Inc.,"Los Angeles, 90038","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Stink LLC,"Culver City, 90232","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",2
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Superprime Films,"Culver City, 90232","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Supply and Demand Inc,"New York, 10013","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Tool of North America LLC,"Santa Monica, 90404","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",3
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,York Productions,"VENICE, 90066","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,(blank),,6332-Boulangers-pâtissiers,1
Notes:,,,,,
1. Tous les renseignements utilisés dans la présente publication proviennent du Système d'étude d'impact sur le marché du travail (SEIMT) d'Emploi et Développement social Canada.,,,,,
"2. Cette liste exclut tous les informations personnelles, tels que le nom des employeurs des fournisseurs de soins à domicile ou les noms d'entreprises qui incluent des noms personnels. Pour cette raison, cette liste est incomplète et ne contient pas tous les employeurs qui ont soumis ou obtenu une EIMT. Si un employeur souhaite communiquer avec EDSC concernant l'exactitude de leur information, prière de communiquer au NA-TFWP-PTET@hrsdc-rhdcc.gc.ca.  ",,,,,
3. Les noms des employeurs sont entrés manuellement dans le Système et peuvent faire l’objet d’erreurs dans la saisie de donnée.           ,,,,,
" 4. Le système de Classification nationale des professions (CNP) 2011, est utilisé depuis novembre 2016. Avant novembre 2016, les professions classifiées sous le CNP 2006 étaient converti selon les professions correspondantes sous le CNP 2011. Une concordance empirique développée par Statistique Canada a été utilisée pour identifier la classification équivalente.                                                                              ",,,,,
"5. En vigueur à partir de février 2018, toutes les EIMT en appui à la résidence permanente (RP) sont exclues des rapports statistiques du PTET, sauf lorsque distinguées séparément. Ceci pourrait affecter les statistiques rapportées au fil du temps.",,,,,
"6. Les données issues du SEIMT concernent le nombre de postes de TÉTs visés, et non le nombre de permis de travail délivrés. Pour obtenir des renseignements sur le nombre de permis de travail délivrés, consultez le document: Faits et chiffres d'Immigration, Réfugiés et Citoyenneté Canada (IRCC) : www.cic.gc.ca/francais/ressources/statistiques/menu-faits.asp",,,,,
"7. Les chiffres indiqués dans la présente publication peuvent différer légèrement de ceux contenus dans les versions précédentes des statistiques des EIMT, en raison des mises à jour des données qui ont eu lieu entre temps.",,,,,
