Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Approuvés
,,iBwave Solutions Inc.,"MONTRÉAL, QC H4M 2Z2",2174-Programmeurs et développeurs en médias interactifs,2
,,INDUSTRIES DODEC INC,"CHICOUTIMI, QC G7K  1A",7237-Soudeurs et opérateurs de machines à souder et à braser,3
,,Industries Fabkor Inc.,"St-Gabriel-de-Brandon, QC J0K 2N0",7237-Soudeurs et opérateurs de machines à souder et à braser,10
,,,,"9416-Opérateurs de machines à travailler les métaux légers et lourds, et de machines de formage",4
,,Industries Fournier inc,"THETFORD MINES, QC G6H 2B5",7231-Machinistes et vérificateurs d'usinage et d'outillage,2
,,Industries Moreau,"ROUYN NORANDA, QC J9X 6T3",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,,,7237-Soudeurs et opérateurs de machines à souder et à braser,3
,,Institut Philippe-Pinel de Montréal,"MONTRÉAL, QC H1C 1H1",3111-Médecins spécialistes,1
,,Institut universitaire de cardiologie et de pneumologie de Québec,"QUÉBEC, QC G1V 4G5",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,4
,,Instrumentation G.D.D. inc,"QUÉBEC, QC G1X 4B7",6221-Spécialistes des ventes techniques - commerce de gros,1
,,Intermark Transport Inc.,"La Prairie, QC J5R 6W9",7511-Conducteurs de camions de transport,10
,,IT International Telecom Canada Inc.,"POINTE-CLAIRE, QC H9R 1G6",2255-Personnel technique en géomatique et en météorologie,8
,,,,2274-Officiers mécaniciens du transport par voies navigables,2
,,,,6522-Commissaires et agents de bord,1
,,,,7242-Électriciens industriels,2
,,,,7271-Charpentiers-menuisiers,1
,,,,7532-Matelots de pont et matelots de salle des machines du transport par voies navigables,23
,,Ivonis Mazzarolo Foundation,"Vaudreuil-Dorion, QC J7V 8P3",1241-Adjoints administratifs,1
,,Klimfax Inc.,"Longueuil, QC J4G 2M1",7313-Mécaniciens en réfrigération et en climatisation,1
,,KPMG S.R.L / S.E.N.C.R.L,"MONTREAL, QC H3A 0A3",1111-Vérificateurs et comptables,1
,,K-Trail Inc,"MONTMAGNY, QC G5V 3L8",7237-Soudeurs et opérateurs de machines à souder et à braser,3
,,L. Fournier et Fils Inc.,"VAL-D'OR, QC J9P 6X6",7237-Soudeurs et opérateurs de machines à souder et à braser,2
,,,,7312-Mécaniciens d'équipement lourd,5
,,,,7333-Électromécaniciens,2
,,La Maison Simons,"MONTRÉAL, QC H2V 4M1",5221-Photographes,2
,,,,"5232-Autres artistes de spectacle, n.c.a.",34
,,La Meunerie St-Patrice Inc.,"St-Patrice, QC G0S 1B0",7333-Électromécaniciens,1
,,Lanau Industries Inc,"Saint-Gabriel-de-Brandon, QC J0K 2N0",2253-Technologues et techniciens en dessin,1
,,,,7237-Soudeurs et opérateurs de machines à souder et à braser,3
,,Laroche et Côté Inc.,"MONTRÉAL, QC H1W 1R1",3231-Opticiens d'ordonnances,1
,,Le Groupe 3D VS Publicité Inc.,"BOISBRIAND, QC J7G 2A7",5241-Designers graphiques et illustrateurs,1
,,Le Maitre du marbre inc / The Marble Master inc,"LAVAL, QC H7X 2V4","5136-Peintres, sculpteurs et autres artistes des arts visuels",1
,,"Le Saint-Hélène, Auberge & Spa Nordique Inc.","STE-HÉLÈNE-DE-CHESTER, QC G0P 1H0",6322-Cuisiniers,2
,,Le Shack du Mont-Tremblant inc.,"Mont-Tremblant, QC J8E 1B1",6322-Cuisiniers,1
,,Leddartech Inc.,"QUÉBEC, QC G1P 2J7",2174-Programmeurs et développeurs en médias interactifs,1
,,Les Abattoirs M.S. International Inc.,"SAINT-ISIDORE, QC J0L 2A0",0621-Directeurs - commerce de détail et de gros,1
,,Les Aliments Tri-Deli Inc,"MONT-SAINT HILAIRE, QC J3H 0L3",2221-Technologues et techniciens en biologie,1
,,Les Contenants Durabac Inc,"GRANBY, QC J2J 0P2",7237-Soudeurs et opérateurs de machines à souder et à braser,4
,,Les entreprises Gré-Mar Ltée,"Lambton, QC G0M 1H0",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,Les Entreprises Marvais Inc.,"Boucherville, QC J4B 5E4",0631-Directeurs de la restauration et des services alimentaires,1
,,Les Équipements Lapierre Inc,"SAINT-LUDGER, QC G0M 1W0",7237-Soudeurs et opérateurs de machines à souder et à braser,8
,,Les équipements Masse (1987) Inc.,"Trois-Rivières, QC G9B 7J5",7312-Mécaniciens d'équipement lourd,1
,,Les importations sindbad inc,"MONTRÉAL, QC H3B 1K9","6344-Bijoutiers, réparateurs de bijoux, horlogers-rhabilleurs et personnel assimilé",1
,,Les industries et équipements Laliberté Ltée,"SAINTE-CLAIRE, QC G0R 2V0",7231-Machinistes et vérificateurs d'usinage et d'outillage,2
,,,,7237-Soudeurs et opérateurs de machines à souder et à braser,3
,,Les industries G.E. Gilbert inc.,"Sherbrooke, QC J1L 1V9",7231-Machinistes et vérificateurs d'usinage et d'outillage,6
,,Les Industries Spectra Premium Inc.,"Boucherville, QC J4B 5Z5",2232-Technologues et techniciens en génie mécanique,1
,,,,7231-Machinistes et vérificateurs d'usinage et d'outillage,3
,,,,7232-Outilleurs-ajusteurs,8
,,Les Outilleurs Arpex inc,"Drummondville, QC J2B 1J6",2233-Technologues et techniciens en génie industriel et en génie de fabrication,1
,,,,7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,Les sables olimag inc.,"THETFORD MINES, QC G6G 6P6",7311-Mécaniciens de chantier et mécaniciens industriels,2
,,Les Services Conseils Systématix Inc.,"QUÉBEC, QC G1V 4W2",2171-Analystes et consultants en informatique,1
,,,,2174-Programmeurs et développeurs en médias interactifs,5
,,Les Studios Moment Factory Inc.,"Montréal, QC H2V 4H8",5241-Designers graphiques et illustrateurs,1
,,LES YMCA DU QUÉBEC,"MONTRÉAL, QC H3G 1W4",4212-Travailleurs des services sociaux et communautaires,1
,,Lichen Inc.,"Montréal, QC H2Y 2R6",2175-Concepteurs et développeurs Web,1
,,Logiciels Tangerine inc,"Ville St-Laurent, QC H4M 2X4",6221-Spécialistes des ventes techniques - commerce de gros,1
,,Machinage Gagné Ltee,"GRANBY, QC J2G 9J5",7231-Machinistes et vérificateurs d'usinage et d'outillage,3
,,Machinerie d'emballage Starview Inc.,"DORVAL, QC H9P 1H6",2241-Technologues et techniciens en génie électronique et électrique,1
,,Machinerie G.A.S. ltee,"LÉVIS, QC G7A 5G6",7231-Machinistes et vérificateurs d'usinage et d'outillage,2
,,Madame Brown Inc,"MONTREAL, QC H2J 3C5","5232-Autres artistes de spectacle, n.c.a.",1
,,Manac Inc.,"St-Georges de Beauce, QC G5Y 8G6",7237-Soudeurs et opérateurs de machines à souder et à braser,18
,,,,7312-Mécaniciens d'équipement lourd,5
,,,,"7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",3
,,MANUFACTURE FRAMECO LTÉE,"ST-JOSEPH-DE-BEAUCE, QC G0S 2V0",7237-Soudeurs et opérateurs de machines à souder et à braser,2
,,Marmen Inc.,"Trois-Rivières, QC G8T 8V8",7237-Soudeurs et opérateurs de machines à souder et à braser,3
,,Métal Marquis inc.,"La Sarre, QC J9Z 2L1",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,,,7333-Électromécaniciens,1
,,Métosak Inc,"Sherbrooke, QC J1C 0W2",7237-Soudeurs et opérateurs de machines à souder et à braser,3
,,Metra Aluminium,"Laval, QC H7S 1P3",0601-Directeurs des ventes corporatives,1
,,Microbrasserie le Naufrageur Inc.,"Carleton, QC G0C 1J0",6321-Chefs,1
,,Microdrones Canada Inc.,"VAUDREUIL-DORION, QC J7V 8P2",0213-Gestionnaires des systèmes informatiques,1
,,Momentum Technologies inc.,"Québec, QC G2J 0B9",2171-Analystes et consultants en informatique,1
,,,,2174-Programmeurs et développeurs en médias interactifs,5
,,N & N Remorques Inc.,"St-Germain-de-Grantham, QC J0C 1K0",7237-Soudeurs et opérateurs de machines à souder et à braser,2
,,NEW WORLD LABORATORIES,"LAVAL, QC H7V 5B7",2112-Chimistes,1
,,Northforge Innovations Inc,"Gatineau, QC J8X 3H3",2173-Ingénieurs et concepteurs en logiciel,1
,,Nubik Inc.,"MONTRÉAL, QC H3L 3J6",2174-Programmeurs et développeurs en médias interactifs,1
,,Nuchem Therapeutics Inc.,"MONTRÉAL, QC H4P 2R2",2112-Chimistes,1
,,Nutech inc.,"Disraeli, QC G0N 1E0",2232-Technologues et techniciens en génie mécanique,1
,,,,7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,O.S.I. PRÉCISION INC.,"Saint-Georges, QC G6A 1E4",7231-Machinistes et vérificateurs d'usinage et d'outillage,12
,,Oasis Animation Inc.,"Montréal, QC H2W 2R2","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Office d'Investissement des Régimes de Pension du secteur public,"Montréal, QC H3B 5E9","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
,,OmegaChem Inc.,"Lévis, QC G6W 7V6",2112-Chimistes,4
,,onepoint Canada Inc.,"Montreal, QC H3B 1K9",2281-Techniciens de réseau informatique,1
,,Optimoule Inc,"Thetford Mines, QC G6G 7H4",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,Optiplast 2012 inc.,"SAINT-LAZARE-DE-BELLECHASSE, QC G0R 3J0",2233-Technologues et techniciens en génie industriel et en génie de fabrication,6
,,Outerminds Inc,"MONTRÉAL, QC H3A 1E7",5241-Designers graphiques et illustrateurs,1
,,Papineau International S.E.C.,"Saint-Jérôme, QC J7Y 4C2",7511-Conducteurs de camions de transport,11
,,Paquin Ford Ltée,"ROUYN-NORANDA, QC J9X 4K9","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",3
,,Parfum de Corée Inc.,"RIMOUSKI, QC G5L 4B6",6322-Cuisiniers,1
,,Pêcheries Nikan S.E.C.,"Essipit, QC G0T 1K0","7384-Autre personnel des métiers et personnel assimilé, n.c.a.",2
,,Pixi Studio inc.,"Montréal, QC H4C 2E1",5241-Designers graphiques et illustrateurs,1
,,PlanetHoster Inc.,"Laval, QC H7P 0G1",2174-Programmeurs et développeurs en médias interactifs,1
,,Plate 2000 inc,"St-Anselme, QC G0R 2N0",7237-Soudeurs et opérateurs de machines à souder et à braser,2
,,Plessitech inc.,"PLESSISVILLE, QC G6L 2Y6",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,Premier Tech Limitée,"Rivière-du-Loup, QC G5R 6C1",2232-Technologues et techniciens en génie mécanique,1
,,Preste inc,"MONTREAL, QC H2X 2S6","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Prevost - A Division of Group Volvo Canada Inc,"SAINTE-CLAIRE, QC G0R 2V0",7312-Mécaniciens d'équipement lourd,1
,,,,"7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
,,Productions Double Negative Montréal Ltée,"MONTRÉAL, QC H2Y 1A6",4021-Enseignants au niveau collégial et autres instructeurs en formation professionnelle,1
,,,,5241-Designers graphiques et illustrateurs,6
,,Produits de construction Derby inc.,"St-Augustin-de-Desmaures, QC G3A 2K1",2232-Technologues et techniciens en génie mécanique,1
,,,,7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,Produits Métalliques Bussières,"St-Henri-de-Lévis, QC G0R 3E0",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,Pro-Mec Élite Inc.,"LA TUQUE, QC G9X 3C4",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,Qualtech inc,"QUÉBEC, QC G1N 4K3",2253-Technologues et techniciens en dessin,1
,,Rasakti inc.,"St-Germain-de-Grantham, QC J0C 1K0",7231-Machinistes et vérificateurs d'usinage et d'outillage,3
,,Reitmans Canada Ltd,"Montréal, QC H3L 1Z2",5223-Techniciens en graphisme,1
,,,,"5232-Autres artistes de spectacle, n.c.a.",21
,,Rénald Toussaint Construction Inc,"ROUYN-NORANDA, QC J9Y 0C8",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,Restaurant Normandin (2014) Inc.,"Québec, QC G2B 1B3",6322-Cuisiniers,1
,,Restaurant Shogun (1984) Ltd.,"BROSSARD, QC J4Z 1A6",6322-Cuisiniers,2
,,Resto-Bar La Patrie Inc.,"La Patrie, QC J0B 1Y0",6322-Cuisiniers,1
,,Rodeo FX Inc.,"MONTRÉAL, QC H3C 2M7",5241-Designers graphiques et illustrateurs,4
,,Rotobec Inc.,"Sainte-Justine, QC G0R 1Y0","9536-Peintres, enduiseurs et opérateurs de postes de contrôle dans le finissage du métal - secteur industriel",1
,,Royal Bromont Inc.,"BROMONT, QC J2L 1E9",6321-Chefs,1
,,Royal Vezina Inc. (Rôtisserie St-Hubert),"Montreal, QC H1N 1C3",1311-Techniciens en comptabilité et teneurs de livres,1
,,Samfet Marble Inc.,"MONTREAL, QC H3Z 1K9",2234-Estimateurs en construction,1
,,Saputo Inc.,"Montreal, QC H1P 1X8",0213-Gestionnaires des systèmes informatiques,1
,,Service de Gestion Alfax Ltee,"MONT-ROYAL, QC H4P 1H7",1112-Analystes financiers et analystes en placements,1
,,Service Trans-West inc.,"Lachine, QC H8T 2X9",7511-Conducteurs de camions de transport,4
,,Services et solutions TWM Canada inc.,"Montréal, QC H2Y 1T4",2171-Analystes et consultants en informatique,1
,,Services Matrec Inc.,"BOUCHERVILLE, QC J4B 6Z5",7312-Mécaniciens d'équipement lourd,4
,,SERVICES SANITAIRES DENIS FORTIER INC.,"Thetford Mines, QC G6H 4G2",7371-Grutiers,1
,,Shipco Transport (Canada) inc.,"Lachine, QC H8T 1A4",0731-Directeurs des transports,1
,,Sid Lee Inc.,"MONTREAL, QC H3C 2N6","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
,,Sintra inc,"Montréal, QC H4P 2M9",7521-Conducteurs d'équipement lourd (sauf les grues),4
,,Société Conseil Groupe LGS,"QUÉBEC, QC G1V 4K5",2171-Analystes et consultants en informatique,4
,,,,2173-Ingénieurs et concepteurs en logiciel,1
,,,,2174-Programmeurs et développeurs en médias interactifs,14
,,Sokno Media Inc.,"Montréal, QC H3K 1G6",2175-Concepteurs et développeurs Web,1
,,Solutions XpertSea Inc.,"QUÉBEC, QC G1P 4G4",2173-Ingénieurs et concepteurs en logiciel,1
,,SOUCY RIVALAIR INC.,"Drummondville, QC J2C 7R9",7231-Machinistes et vérificateurs d'usinage et d'outillage,9
,,,,9417-Opérateurs de machines d'usinage,1
,,Soudure Hitech Inc.,"MONTRÉAL, QC H1E 1R8",1241-Adjoints administratifs,1
,,Spectrum Hospitality Canada Co,"ST-JEAN-SUR-RICHELIEU, QC J2X 5P7",0114-Directeurs d'autres services administratifs,3
,,,,0631-Directeurs de la restauration et des services alimentaires,8
,,,,1226-Planificateurs de congrès et d'événements,6
,,,,6321-Chefs,7
,,SQALogic Technologies Inc.,"SAINT-ALEXANDRE, QC J0J 1S0",2171-Analystes et consultants en informatique,1
,,Studio Illogika Inc.,"Montréal, QC H2T 1A8",2174-Programmeurs et développeurs en médias interactifs,1
,,Studio Pascal Blais Inc,"MONTREAL, QC H2Y 1X4","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Sturo Métal Inc.,"LÉVIS, QC G6Y 9G6",7237-Soudeurs et opérateurs de machines à souder et à braser,2
,,Synergie Hunt International,"MONTRÉAL, QC H3A 1E7",1241-Adjoints administratifs,1
,,Systèmes Danfreight inc.,"Joliette, QC J6E 0L8",7511-Conducteurs de camions de transport,16
,,Talsom Inc.,"MONTRÉAL, QC H2Y 1C8",2171-Analystes et consultants en informatique,1
,,Technologies Sensopia Inc,"Montréal, QC H2Y 2R6",2174-Programmeurs et développeurs en médias interactifs,1
,,Théâtre T & Cie inc.,"Montreal, QC H2Y 3E1","5232-Autres artistes de spectacle, n.c.a.",4
,,Transmission PL Inc.,"STE-MARIE, QC G6E 2L4","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
,,Transport A. Laberge & Fils Inc.,"Lachine, QC H8S 1A5",7312-Mécaniciens d'équipement lourd,5
,,TRANSPORT BOURRET INC,"DRUMMONDVILLE, QC J2B 8G8",7511-Conducteurs de camions de transport,6
,,Transport Dercy Inc.,"Beauceville, QC G5X 2S9",7511-Conducteurs de camions de transport,1
,,Transport Grayson inc.,"Plessisville, QC G6L 2Y2",7511-Conducteurs de camions de transport,7
,,Transport L.F.L. Inc.,"VALLÉE-JONCTION, QC G0S 3J0",7511-Conducteurs de camions de transport,7
,,Transport Laplante Et Fils Inc.,"PLAISANCE, QC J0V 1S0",7511-Conducteurs de camions de transport,8
,,Tricots Liesse (1983) Inc.,"Montréal, QC H3B 2A1",7311-Mécaniciens de chantier et mécaniciens industriels,1
,,Trisotech Services Conseils en Informatique Inc.,"SAINT-LAURENT, QC H4R 2J8",2232-Technologues et techniciens en génie mécanique,1
,,Ubisoft Divertissements Inc.,"Montréal, QC H2T 1S6","4161-Recherchistes, experts-conseils et agents de programmes, en sciences naturelles et appliquées",1
,,,,5135-Acteurs et comédiens,5
,,,,"5232-Autres artistes de spectacle, n.c.a.",1
,,Unito Inc.,"MONTREAL, QC H3B 2E3","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,Université de Montréal,"Montréal, QC H3C 3J7",4011-Professeurs et chargés de cours au niveau universitaire,4
,,Université de Sherbrooke,"SHERBROOKE, QC J1K 2R1",3111-Médecins spécialistes,3
,,Université du Québec à Montréal,"Montréal, QC H2X 3J8",4011-Professeurs et chargés de cours au niveau universitaire,10
,,Université Laval,"QUÉBEC, QC G1V 0A6",4011-Professeurs et chargés de cours au niveau universitaire,4
,,Université McGill,"Montréal, QC H3A 0G4",2112-Chimistes,1
,,,,4011-Professeurs et chargés de cours au niveau universitaire,9
,,Usinage Saint-Laurent Inc.,"Sorel-Tracy, QC J3R 1V2",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,USIPRO 03 inc.,"SAINTE-CLAIRE, QC G0R 2V0",2233-Technologues et techniciens en génie industriel et en génie de fabrication,1
,,Usitech 2000 Inc.,"Saint-Anselme, QC G0R 2N0",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,Valtech Canada Inc.,"MONTRÉAL, QC H3A 1L4",5241-Designers graphiques et illustrateurs,1
,,Vigilant Global co.,"MONTRÉAL, QC H3G 2W4",1112-Analystes financiers et analystes en placements,1
,,Ville de Montréal,"MONTRÉAL, QC H2N 1E1",1241-Adjoints administratifs,1
,,Volta Création inc,"Québec, QC G1K 8G3",5241-Designers graphiques et illustrateurs,3
,,Wax Design Vêtements Imprimés Inc.,"TROIS-RIVIÈRES, QC G9A 3C2",5244-Artisans,1
,,Wrightway Training Ltd,"MONTREAL, QC H3B 1R1","2263-Inspecteurs de la santé publique, de l'environnement et de l'hygiène et de la sécurité au travail",3
,,Xiplink Inc.,"Montréal, QC H2W 1R2",2173-Ingénieurs et concepteurs en logiciel,1
,,YamoYamo Cuisine Japonaise,"Saint-Léonard, QC H1S 2V4",6322-Cuisiniers,1
,,Zone3 inc.,"MONTRÉAL, QC H2L 4S5",5225-Techniciens en enregistrement audio et vidéo,1
,   Bas salaire,2639-1862 Québec Inc (Les Planchers bois francs de Wickham),"WICKHAM, QC J0C 1S0",9614-Manoeuvres dans le traitement des pâtes et papiers et la transformation du bois,4
,,2751-5212 Québec Inc.,"SEPT-ÎLES, QC G4R 2Z8",6322-Cuisiniers,1
,,9042-8160 Québec Inc,"CHICOUTIMI, QC G7H 2A2",6322-Cuisiniers,2
,,9043-4721 Québec,"CHICOUTIMI, QC G7H 2A2",6322-Cuisiniers,2
,,9227-5742 Québec Inc.,"St-Donat, QC J0T 2C0",6332-Boulangers-pâtissiers,3
,,9284-0602 Québec Inc,"Nicolet, QC J3T 1R6",7511-Conducteurs de camions de transport,1
,,9301-8828 Québec Inc.,"Montréal, QC H3N 1B1","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",1
,,9326-1519 Québec inc.,"Notre-Dame-des-Prairies, QC J6E 1G1",2242-Électroniciens d'entretien (biens domestiques et commerciaux),1
,,9348-5407 Québec inc,"Dollard-des-Ormeaux, QC H9B 2K4","5254-Animateurs et responsables de programmes de sports, de loisirs et de conditionnement physique",1
,,Aliments Asta Inc.,"St-Alexandre, QC G0L 2G0","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",10
,,AU RELAIS DE LA PLACE D'ARMES LTÉE,"Québec, QC G1R 3X2",6322-Cuisiniers,1
,,Bleuets Mistassini Ltée,"DOLBEAU-MISTASSINI, QC G8L 5M3","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",5
,,BOA-FRANC S.E.N.C.,"Saint-Georges, QC G5Y 8J5",9614-Manoeuvres dans le traitement des pâtes et papiers et la transformation du bois,12
,,C.R.H. Oral Design inc.,"Montréal, QC H4P 2C7",3223-Technologues et techniciens dentaires et auxiliaires dans les laboratoires dentaires,1
,,Canlak Inc.,"DAVELUYVILLE, QC G0Z 1C0",2211-Technologues et techniciens en chimie,2
