Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Approuvés
Québec,     Haut salaire,9172-7859 Qc Inc,"Carleton-sur-mer, QC G0C 1J0",6322-Cuisiniers,1
Québec,     Haut salaire,9180-3411 Quebec Inc.,"Thetford Mines, QC G6G 6N7",6321-Chefs,1
Québec,     Haut salaire,9180-8667 Quebec Inc,"Montreal, QC H3H 1M6",6322-Cuisiniers,1
Québec,     Haut salaire,9187-9593 QUÉBEC INC.,"Ste-Croix de Lotbinière, QC G0S 2H0",6322-Cuisiniers,2
Québec,     Haut salaire,9187-9684 Québec Inc. - M.A.G. Express,"Sherbrooke, QC J1R 0S7",7322-Débosseleurs et réparateurs de carrosserie,1
Québec,     Haut salaire,9207-0697 Québec Inc.,"QUÉBEC, QC G1N 2E6",6322-Cuisiniers,1
Québec,     Haut salaire,9208-4144 quc inc,"Sherbrooke, QC J1C 0W2",7311-Mécaniciens de chantier et mécaniciens industriels,3
Québec,     Haut salaire,9208-4144 quc inc,"Sherbrooke, QC J1C 0W2",7333-Électromécaniciens,1
Québec,     Haut salaire,9225-7385 Québec Inc.,"MONTRÉAL, QC H4C 1L8","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
Québec,     Haut salaire,9229-3224 QUÉBEC INC.,"Québec, QC G1K 3A8",6322-Cuisiniers,2
Québec,     Haut salaire,9235 3804 QUÉBEC INC,"Montreal, QC H1Y 1X6",6322-Cuisiniers,1
Québec,     Haut salaire,9254-3677 Québec Inc.,"QUÉBEC, QC G1N 1E8","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
Québec,     Haut salaire,9256-8328 QUÉBEC INC. (Restaurant Quai 99),"LONGUEUIL, QC J4H 4C9",6321-Chefs,1
Québec,     Haut salaire,9257-2734 Québec INC.,"Anjou, QC H1M 0A1",6321-Chefs,2
Québec,     Haut salaire,9263-6877 Québec Inc,"LA SARRE, QC J9Z 1Y8",2253-Technologues et techniciens en dessin,1
Québec,     Haut salaire,9275-1171 Québec Inc,"MONTRÉAL, QC H3H 1M1",6321-Chefs,1
Québec,     Haut salaire,9278-8983 Québec inc.,"SHERBROOKE, QC J1E 3V4",1311-Techniciens en comptabilité et teneurs de livres,1
Québec,     Haut salaire,9279-7505 Québec Inc,"QUÉBEC, QC G1V 1S5",0631-Directeurs de la restauration et des services alimentaires,1
Québec,     Haut salaire,9280-4210 QUEBEC INC,"MONTREAL, QC H2W 1E8",6322-Cuisiniers,1
Québec,     Haut salaire,9286-3513 Québec Inc,"Rouyn-Noranda, QC J9X 4S8",6322-Cuisiniers,2
Québec,     Haut salaire,9288-4279 Québec Inc (DBA FPL Mécanique),"SAINT-EUSTACHE, QC J7R 4K3","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",2
Québec,     Haut salaire,9295-3702 Québec Inc.,"REPENTIGNY, QC J5Y 3M6",6322-Cuisiniers,1
Québec,     Haut salaire,9299-1439 Québec Inc.,"MONTRÉAL, QC H3B 3C8",6322-Cuisiniers,1
Québec,     Haut salaire,9300-6641 Québec Inc.,"MONTRÉAL, QC H2L 1L3",2175-Concepteurs et développeurs Web,1
Québec,     Haut salaire,9301-2672 Quebec Inc,"Montreal, QC H3B 1M6",6322-Cuisiniers,1
Québec,     Haut salaire,9307-0738 Québec Inc.,"Montréal, QC H3X 2B6",6322-Cuisiniers,1
Québec,     Haut salaire,9310-5997 QUÉBEC INC.,"Montréal, QC H1Y 1W5",6322-Cuisiniers,1
Québec,     Haut salaire,9316-0851 Québec Inc.,"SAGUENAY, QC G7H 2A2",6322-Cuisiniers,1
Québec,     Haut salaire,9320-9880 Québec Inc.,"MONTRÉAL, QC H4A 1X2",6322-Cuisiniers,1
Québec,     Haut salaire,9338-0186 Québec inc,"Rouyn-Noranda, QC J9X 6P9",6311-Superviseurs des services alimentaires,1
Québec,     Haut salaire,9340-8300 Québec Inc.,"MONTRÉAL, QC H4G 1V4",0213-Gestionnaires des systèmes informatiques,1
Québec,     Haut salaire,9341-0538 Québec Inc.,"MASCOUCHE, QC J7K 0K8",6322-Cuisiniers,1
Québec,     Haut salaire,9343-0221 Quebec Inc,"Brossard, QC J4Z 3H1",6322-Cuisiniers,1
Québec,     Haut salaire,9343-6889 Québec inc.,"QUÉBEC, QC G2G 2W3",6311-Superviseurs des services alimentaires,1
Québec,     Haut salaire,9347-6695 Québec Inc,"TERREBONNE, QC J7M 1W1",6322-Cuisiniers,1
Québec,     Haut salaire,9362-5754 Québec Inc.,"MONTRÉAL, QC H1B 4B3",7312-Mécaniciens d'équipement lourd,1
Québec,     Haut salaire,9363-0317 Québec Inc.,"SAINT-GEORGES, QC G5Y 0C8",6322-Cuisiniers,2
Québec,     Haut salaire,9363-8575 Québec Inc.,"Montréal, QC H2Y 1A3",2175-Concepteurs et développeurs Web,1
Québec,     Haut salaire,AAA Canada inc.,"SAINTE-THÉRÈSE, QC J7E 3H7",2233-Technologues et techniciens en génie industriel et en génie de fabrication,1
Québec,     Haut salaire,AAR Aircraft Services - Trois Rivières ULC,"TROIS-RIVIÈRES, QC G9B 2N8",7315-Mécaniciens et contrôleurs d'aéronefs,3
Québec,     Haut salaire,ABB Inc.,"Montréal, QC H4S 0B5",2133-Ingénieurs électriciens et électroniciens,1
Québec,     Haut salaire,Academie Linguistique Internationale,"MONTREAL, QC H3G 1T7","4163-Agents de développement économique, recherchistes et experts-conseils en marketing",2
Québec,     Haut salaire,Adacel Inc.,"MONTRÉAL, QC H3B 4G1",2272-Contrôleurs aériens et personnel assimilé,1
Québec,     Haut salaire,Aéroport de Québec inc.,"Québec, QC G2G 0J4",2232-Technologues et techniciens en génie mécanique,1
Québec,     Haut salaire,Aliments Shanti Inc.,"Montréal, QC H4N 1G5",6322-Cuisiniers,1
Québec,     Haut salaire,Alithya Canada Inc.,"Montréal, QC H3B 5M2",2281-Techniciens de réseau informatique,1
Québec,     Haut salaire,AMEX BOIS FRANC INC.,"PLESSISVILLE, QC G6L 3S6","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",1
Québec,     Haut salaire,Amimac (2002) Ltée,"Jonquière, QC G7X 0C1",7311-Mécaniciens de chantier et mécaniciens industriels,8
Québec,     Haut salaire,Andy Transport Inc.,"SAINT-LAURENT, QC H4T 1K2",7511-Conducteurs de camions de transport,10
Québec,     Haut salaire,APN Inc.,"QUÉBEC, QC G1P 4S5",2232-Technologues et techniciens en génie mécanique,1
Québec,     Haut salaire,APP GROUP CANADA INC.,"MONTRÉAL, QC H2N 2K6","5232-Autres artistes de spectacle, n.c.a.",1
Québec,     Haut salaire,Arbo Direct Limitée,"MONTRÉAL, QC H2S 2E3",7312-Mécaniciens d'équipement lourd,1
Québec,     Haut salaire,Atelier Bélanger Inc.,"MAGOG, QC J1X 7J2",7231-Machinistes et vérificateurs d'usinage et d'outillage,2
Québec,     Haut salaire,Atelier d'usinage Mégatech A.Q. Inc.,"Québec, QC G1P 4M9",7231-Machinistes et vérificateurs d'usinage et d'outillage,2
Québec,     Haut salaire,Atelier Fabmec Inc.,"CHICOUTIMI, QC G7H 5B1",7237-Soudeurs et opérateurs de machines à souder et à braser,1
Québec,     Haut salaire,Aurel Harvey & Fils Inc.,"La Malbaie, QC G5A 1C5",7311-Mécaniciens de chantier et mécaniciens industriels,4
Québec,     Haut salaire,Aurel Harvey & Fils Inc.,"Saint-Augustin-des-Desmaures, QC G3A 1W8",7237-Soudeurs et opérateurs de machines à souder et à braser,2
Québec,     Haut salaire,Aurel Harvey & Fils Inc.,"Saint-Augustin-des-Desmaures, QC G3A 1W8","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",2
Québec,     Haut salaire,Auto Sherbrooke Mi-Vallon inc.,"SHERBROOKE, QC J1N 4H9",7322-Débosseleurs et réparateurs de carrosserie,2
Québec,     Haut salaire,Autobus Laval Ltée,"QUEBEC, QC G1C 4N4","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",2
Québec,     Haut salaire,AXESNETWORK SOLUTIONS INC.,"QUÉBEC, QC G1P 4G4",0213-Gestionnaires des systèmes informatiques,1
Québec,     Haut salaire,Banque Nationale du Canada,"Montréal, QC H3B 4L2",2171-Analystes et consultants en informatique,1
Québec,     Haut salaire,Beenox inc.,"Quebec, QC G1K 3H3",5241-Designers graphiques et illustrateurs,1
Québec,     Haut salaire,Béton Provincial Ltée,"MATANE, QC G4W 3M6",7511-Conducteurs de camions de transport,3
Québec,     Haut salaire,Biscuits Leclerc Ltee,"ST-AUGUSTIN-DE-DESMAURE, QC G3A 1T1",7333-Électromécaniciens,1
Québec,     Haut salaire,Bocci Deli Inc.,"LASALLE, QC H8N 1T8",5241-Designers graphiques et illustrateurs,1
Québec,     Haut salaire,Bonlook Inc.,"montreal, QC H4C 2C7",3231-Opticiens d'ordonnances,2
Québec,     Haut salaire,Boulangerie Pain à Tartine inc.,"MONTRÉAL, QC H2L 1R7",6322-Cuisiniers,1
Québec,     Haut salaire,BRP inc.,"VALCOURT, QC J0E 2L0","1123-Professionnels en publicité, en marketing et en relations publiques",1
Québec,     Haut salaire,C.A.T. INC.,"COTEAU-DU-LAC, QC J0P 1B0",7511-Conducteurs de camions de transport,2
Québec,     Haut salaire,C.F.R Dorchester inc.,"Sainte-Claire, QC G0R 2V0",7311-Mécaniciens de chantier et mécaniciens industriels,2
Québec,     Haut salaire,C.F.R Dorchester inc.,"Sainte-Claire, QC G0R 2V0",7333-Électromécaniciens,1
Québec,     Haut salaire,Camion a Tacos Grumman 78,"MONTRÉAL, QC H4C 3C5",0631-Directeurs de la restauration et des services alimentaires,1
Québec,     Haut salaire,Carrosserie Gauthier et Fils Inc.,"TROIS-RIVIÈRES, QC G9A 4Y4",7322-Débosseleurs et réparateurs de carrosserie,1
Québec,     Haut salaire,Carrosserie Martin Royer inc.,"TROIS-RIVIÈRES, QC G9A 5C9",7322-Débosseleurs et réparateurs de carrosserie,2
Québec,     Haut salaire,CarrXpert Sainte-Julie Inc.,"STE-JULIE, QC J3E 0C2",7322-Débosseleurs et réparateurs de carrosserie,8
Québec,     Haut salaire,CBR LASER INC.,"Plessisville, QC G6L 2Y2",7231-Machinistes et vérificateurs d'usinage et d'outillage,11
Québec,     Haut salaire,CDÉC de Québec,"QUÉBEC, QC H1K 3G6","4163-Agents de développement économique, recherchistes et experts-conseils en marketing",1
Québec,     Haut salaire,Centre de collision des concessionnaires affiliées de Shawinigan Inc.,"SHAWINIGAN, QC G9N 4Y3",7322-Débosseleurs et réparateurs de carrosserie,1
Québec,     Haut salaire,Centre de réparation hydraulique Hydrep Inc.,"JONQUIÈRE, QC G7X 9H3",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
Québec,     Haut salaire,Centre de Santé et de Services Sociaux de Laval,"Laval, QC H7V 3Y7",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,1
Québec,     Haut salaire,Centre d'expertise fromagère du Québec,"SAINT-HYACINTHE, QC J2S 8E3",2211-Technologues et techniciens en chimie,1
Québec,     Haut salaire,Centre du Camion Amos inc.,"AMOS, QC J9T 3A2","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",2
Québec,     Haut salaire,Centre du camion Mabo Inc,"VAL-D'OR, QC J9P 6Y6","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",2
Québec,     Haut salaire,Centre Hospitalier de l'Université de Montréal,"MONTRÉAL, QC H2X 0A9",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,11
Québec,     Haut salaire,Centre intégré de santé et de services sociaux de la Côte-Nord,"Baie-Comeau, QC G5C 1P5",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,1
Québec,     Haut salaire,Centre intégré universitaire de santé et de services sociaux de la Capitale Nationale,"Baie-Saint-Paul, QC G0A 3V0",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,5
Québec,     Haut salaire,Centre intégré universitaire de santé et services sociaux de l'Estrie - Centre hospitalier universit,"Sherbrooke, QC J1G 1B1",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,10
Québec,     Haut salaire,CFR Dorchester Inc,"Sainte-Claire, QC G0R 2V0",7237-Soudeurs et opérateurs de machines à souder et à braser,1
Québec,     Haut salaire,Chappuis Halder INC.,"MONTRÉAL, QC H3A 3M8",1122-Professionnels des services-conseils en gestion aux entreprises,1
Québec,     Haut salaire,Charette excavation inc.,"Thurso, QC J0X 3B0",7312-Mécaniciens d'équipement lourd,1
Québec,     Haut salaire,Charl-Pol Inc.,"SAGEUNAY, QC G7B 0J4",7237-Soudeurs et opérateurs de machines à souder et à braser,8
Québec,     Haut salaire,CHATEAU FRONTENAC HOTEL LP,"Quebec, QC G1R 4P5",6322-Cuisiniers,3
Québec,     Haut salaire,Château M.T. Inc.,"Mont-Tremblant, QC J8E 1E1",6322-Cuisiniers,2
Québec,     Haut salaire,Chocmod Canada Inc.,"SAINT-JEAN-SUR-RICHELIEU, QC J2W 0G9","9213-Surveillants dans la transformation des aliments, des boissons et des produits connexes",1
Québec,     Haut salaire,CHU de Québec-Université Laval,"QUÉBEC, QC G1R  2J",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,1
Québec,     Haut salaire,CHU Sainte-Justine,"MONTRÉAL, QC H3T 1C5",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,5
Québec,     Haut salaire,Ciao Technologies Inc,"QUÉBEC, QC G1W 2R2",2174-Programmeurs et développeurs en médias interactifs,1
Québec,     Haut salaire,CISSS de la Montérégie-Centre,"SAINT-JEAN-SUR-RICHELIEU, QC J3A 1T6",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,5
Québec,     Haut salaire,CISSS de la Montérégie-Est,"St-Hyacinthe, QC J2S 4Y8",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,1
Québec,     Haut salaire,CISSS de Laval,"LAVAL, QC H7M 3L9",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,7
Québec,     Haut salaire,CISSS de l'Outaouais,"GATINEAU, QC J8T 4J3",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,3
Québec,     Haut salaire,CIUSSS Centre-Sud de L'Ile de Montréal,"MONTRÉAL, QC H1T 1C2",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,2
Québec,     Haut salaire,CIUSSS Centre-Sud de L'Île de Montréal,"MONTRÉAL, QC H1T 1C2",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,5
Québec,     Haut salaire,CIUSSS de l'EST de l'île de Montréal,"MONTRÉAL, QC H1T 2M4",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,5
Québec,     Haut salaire,CIUSSS du Nord-de-l'Ile-de-Montréal,"MONTRÉAL, QC H4J  1C",3111-Médecins spécialistes,1
Québec,     Haut salaire,CNC Solstice Inc.,"ST-HUBERT, QC J3Y 9G1",7231-Machinistes et vérificateurs d'usinage et d'outillage,7
Québec,     Haut salaire,Coffrages Atlantique inc.,"Blainville, QC J7C 6B4",0711-Directeurs de la construction,1
Québec,     Haut salaire,Commission Scolaire des Portages-de-l'Outaouais,"GATINEAU, QC J8X 2T3",4032-Enseignants aux niveaux primaire et préscolaire,1
Québec,     Haut salaire,Communauté Hellénique du Grand Montréal,"Montréal, QC H3S 2V7",4032-Enseignants aux niveaux primaire et préscolaire,2
Québec,     Haut salaire,Connexions Langue et Culture Inc.,"MONTRÉAL, QC H3B 1E5",1222-Adjoints de direction,1
Québec,     Haut salaire,Consulair,"Québec, QC G1N 4L5",2241-Technologues et techniciens en génie électronique et électrique,2
Québec,     Haut salaire,Consulair Inc.,"Québec, QC G1N 4L5",2211-Technologues et techniciens en chimie,1
Québec,     Haut salaire,Corporation Immo 1ère inc.,"MONTRÉAL, QC H1V 1C9",6322-Cuisiniers,1
Québec,     Haut salaire,Corporation Magil Construction,"MONTRÉAL, QC H4N 1J6",0711-Directeurs de la construction,1
Québec,     Haut salaire,Coupe Laser Ultra Inc.,"POINTE-CLAIRE, QC H9R 1A3","9416-Opérateurs de machines à travailler les métaux légers et lourds, et de machines de formage",3
Québec,     Haut salaire,Couture Logistique Inc.,"SAINT-EPHREM, QC G0M 1R0",7511-Conducteurs de camions de transport,1
Québec,     Haut salaire,Crème glacée et Café Marach Inc.,"Lasalle, QC H8N 1B1",2233-Technologues et techniciens en génie industriel et en génie de fabrication,1
Québec,     Haut salaire,CYRELL AMP INC.,"Beloeil, QC J3G 6S4",2233-Technologues et techniciens en génie industriel et en génie de fabrication,1
Québec,     Haut salaire,Desgagnés Marine Cargo Inc.,"VILLE DE QUÉBEC, QC G1K 8Z8",2273-Officiers de pont du transport par voies navigables,7
Québec,     Haut salaire,Desgagnés Marine Cargo Inc.,"VILLE DE QUÉBEC, QC G1K 8Z8",2274-Officiers mécaniciens du transport par voies navigables,5
Québec,     Haut salaire,Desgagnés Marine Petro Inc.,"VILLE DE QUÉBEC, QC G1K 8Z8",2273-Officiers de pont du transport par voies navigables,4
Québec,     Haut salaire,Desharnais centre du camion inc.,"QUÉBEC, QC G2K 1B7","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",6
Québec,     Haut salaire,Diesel & Gaz Victo inc.,"Victoriaville, QC G6T 1T6","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",2
Québec,     Haut salaire,Divertissements Gameloft Inc.,"Montréal, QC H2R 2Z5","4163-Agents de développement économique, recherchistes et experts-conseils en marketing",1
Québec,     Haut salaire,Divertissements Gameloft Inc.,"Montréal, QC H2R 2Z5",5225-Techniciens en enregistrement audio et vidéo,1
Québec,     Haut salaire,Divertissements Gameloft Inc.,"Montréal, QC H2R 2Z5",5241-Designers graphiques et illustrateurs,2
Québec,     Haut salaire,Divex Marine Inc.,"Saint-Mathieu-de-Beloeil, QC J3G 2C9","7384-Autre personnel des métiers et personnel assimilé, n.c.a.",1
Québec,     Haut salaire,Ecole Satyam de Hatha Yoga,"Montréal, QC H2Y 2M2","5254-Animateurs et responsables de programmes de sports, de loisirs et de conditionnement physique",1
Québec,     Haut salaire,Élément AI Inc,"MONTRÉAL, QC H2S 3G9",2173-Ingénieurs et concepteurs en logiciel,1
Québec,     Haut salaire,Element AI Inc.,"MONTRÉAL, QC H2S 3G9",2173-Ingénieurs et concepteurs en logiciel,1
Québec,     Haut salaire,Entrepreneur Paysagistes Strathmore (1997) Ltée,"Montreal, QC H8N 2Z2",2225-Techniciens et spécialistes de l'aménagement paysager et de l'horticulture,3
Québec,     Haut salaire,ENTREPRISES R D ALLARD INC,"SAINT-GERMAIN-DE-GRANTHAM, QC J0C 1K0",7237-Soudeurs et opérateurs de machines à souder et à braser,6
Québec,     Haut salaire,Entretiens Qualibec Inc.,"Laval, QC H7L 4K5",7312-Mécaniciens d'équipement lourd,1
Québec,     Haut salaire,Équipement Pomerleau Inc.,"Thetford Mines, QC G6H 4G6",7311-Mécaniciens de chantier et mécaniciens industriels,2
Québec,     Haut salaire,Équipements Frontmatec inc.,"St-Anselme, QC G0R 2N0",7237-Soudeurs et opérateurs de machines à souder et à braser,2
Québec,     Haut salaire,Équipements S. Laroche inc.,"Notre-Dame-du-Sacré-Coeur-d'Issoudu, QC G0S 1L",7237-Soudeurs et opérateurs de machines à souder et à braser,1
Québec,     Haut salaire,Estampro Inc,"St-Évariste, QC G0M 1S0",7237-Soudeurs et opérateurs de machines à souder et à braser,2
Québec,     Haut salaire,Eurovia Québec Construction inc.,"Boucherville, QC J4B 7L4",2131-Ingénieurs civils,1
Québec,     Haut salaire,Exagens Corp.,"MONTRÉAL, QC H2Y 1Z5",2174-Programmeurs et développeurs en médias interactifs,1
Québec,     Haut salaire,fabricant de poêles international Inc.,"St-Augustin-de-Desmaures, QC G3A 2H3",7237-Soudeurs et opérateurs de machines à souder et à braser,3
Québec,     Haut salaire,Fabrication SBL Inc.,"SAINT-BENOIT-LABRE, QC G0M 1P0",7237-Soudeurs et opérateurs de machines à souder et à braser,1
Québec,     Haut salaire,Fabrique Plus,"St-Germain-de-Grantham, QC J0C 1K0",7272-Ébénistes,2
Québec,     Haut salaire,Fibrotek,"Clermont, QC G4A 1B7",7231-Machinistes et vérificateurs d'usinage et d'outillage,2
Québec,     Haut salaire,Fix Auto Cartierville,"Montreal, QC H4K 2E7",7322-Débosseleurs et réparateurs de carrosserie,5
Québec,     Haut salaire,Fix Auto St-Leonard,"Montreal, QC H1P 2B7",7322-Débosseleurs et réparateurs de carrosserie,1
Québec,     Haut salaire,Flucticiel Amérique Du Nord Inc.,"MONTRÉAL, QC H3K 0A8",0601-Directeurs des ventes corporatives,1
Québec,     Haut salaire,Fondation Québec Cinéma,"MONTRÉAL, QC H2L 1S7",1311-Techniciens en comptabilité et teneurs de livres,1
Québec,     Haut salaire,Fonderie Poitras Ltée,"L'Islet, QC G0R 2C0",2233-Technologues et techniciens en génie industriel et en génie de fabrication,1
Québec,     Haut salaire,Forages Technic-Eau Inc.,"SHERBROOKE, QC J1R 0P4",7373-Foreurs de puits d'eau,2
Québec,     Haut salaire,Fruit d'Or Inc.,"Villeroy, QC G0S 3K0","9461-Opérateurs de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",4
